timestamp,UTC time,latitude,longitude,altitude,accuracy
1571267030272,2019-10-16T23:03:50.272,40.51330883474616,-79.80470763852662,254.54969787597656,65.0
1571267048630,2019-10-16T23:04:08.630,40.51331015925025,-79.80472974353566,254.54969787597656,494.89493077926846
1571267048647,2019-10-16T23:04:08.647,40.51331076589696,-79.8047398680277,254.54969787597656,592.2435450513606
1571267049035,2019-10-16T23:04:09.035,40.513279973807805,-79.80451198917295,254.9889678955078,65.0
1571267050397,2019-10-16T23:04:10.397,40.51302821844864,-79.80463125750404,259.1763572692871,30.0
1571267050994,2019-10-16T23:04:10.994,40.51302880518186,-79.80463980704528,256.84280014038086,30.0
1571267051994,2019-10-16T23:04:11.994,40.51303282849538,-79.80463888503593,257.2886619567871,30.0
1571267052994,2019-10-16T23:04:12.994,40.513036139347136,-79.80463653810304,257.8500633239746,10.0
1571267053994,2019-10-16T23:04:13.994,40.513036139347136,-79.80463653810304,258.3328514099121,10.0
1571267054995,2019-10-16T23:04:14.995,40.513036139347136,-79.80463653810304,257.9677391052246,10.0
1571267055995,2019-10-16T23:04:15.995,40.513036139347136,-79.80463653810304,258.1477928161621,10.0
1571267056995,2019-10-16T23:04:16.995,40.513036139347136,-79.80463653810304,257.7727928161621,30.0
1571267057996,2019-10-16T23:04:17.996,40.513036139347136,-79.80463653810304,257.6399803161621,30.0
1571267058996,2019-10-16T23:04:18.996,40.513036139347136,-79.80463653810304,257.4645652770996,30.0
1571267059996,2019-10-16T23:04:19.996,40.513036139347136,-79.80463653810304,257.39883041381836,30.0
1571267060996,2019-10-16T23:04:20.996,40.513036139347136,-79.80463653810304,257.4179344177246,30.0
1571267061996,2019-10-16T23:04:21.996,40.513036139347136,-79.80463653810304,257.4507713317871,30.0
1571267062997,2019-10-16T23:04:22.997,40.513036139347136,-79.80463653810304,257.3644676208496,30.0
1571267063997,2019-10-16T23:04:23.997,40.513036139347136,-79.80463653810304,257.36208724975586,30.0
1571267064997,2019-10-16T23:04:24.997,40.513036139347136,-79.80463653810304,257.4101219177246,30.0
1571267065997,2019-10-16T23:04:25.997,40.513036139347136,-79.80463653810304,257.38003158569336,30.0
1571267066997,2019-10-16T23:04:26.997,40.513036139347136,-79.80463653810304,257.4825096130371,30.0
1571267067997,2019-10-16T23:04:27.997,40.513036139347136,-79.80463653810304,257.6329002380371,30.0
1571267068998,2019-10-16T23:04:28.998,40.513036139347136,-79.80463653810304,257.67617416381836,30.0
1571267069998,2019-10-16T23:04:29.998,40.513036139347136,-79.80463653810304,257.8307762145996,30.0
1571267070998,2019-10-16T23:04:30.998,40.513036139347136,-79.80463653810304,257.9047508239746,30.0
