timestamp,UTC time,latitude,longitude,altitude,accuracy
1570395604337,2019-10-06T21:00:04.337,40.51323832717243,-79.80450518286807,258.2225341796875,65.0
1570395613337,2019-10-06T21:00:13.337,40.51323832717243,-79.80450518286807,258.2225341796875,65.0
1570395673970,2019-10-06T21:01:13.970,40.51323832720226,-79.80450517847875,258.2225341796875,65.0
1570395674312,2019-10-06T21:01:14.312,40.51324377710948,-79.80447929582172,258.2906494140625,65.0
1570395683997,2019-10-06T21:01:23.997,40.51324389613208,-79.8044790012689,258.2899169921875,200.0
1570395684997,2019-10-06T21:01:24.997,40.51324778240222,-79.8044694029538,257.63320541381836,50.0
1570395685997,2019-10-06T21:01:25.997,40.51324778240222,-79.8044694029538,256.19631576538086,50.0
1570395686997,2019-10-06T21:01:26.997,40.51324778240222,-79.8044694029538,256.2216453552246,30.0
1570395687997,2019-10-06T21:01:27.997,40.51324778240222,-79.8044694029538,256.1619529724121,30.0
1570395688997,2019-10-06T21:01:28.997,40.51324778240222,-79.8044694029538,256.1454734802246,30.0
1570395689998,2019-10-06T21:01:29.998,40.513261277266324,-79.80452723808568,256.1978416442871,30.0
1570395690998,2019-10-06T21:01:30.998,40.513261277266324,-79.80452723808568,256.2803611755371,30.0
1570395691998,2019-10-06T21:01:31.998,40.513261277266324,-79.80452723808568,256.3461570739746,30.0
1570395692998,2019-10-06T21:01:32.998,40.513261277266324,-79.80452723808568,256.3922996520996,30.0
1570395693998,2019-10-06T21:01:33.998,40.513261277266324,-79.80452723808568,256.4390525817871,30.0
1570395694998,2019-10-06T21:01:34.998,40.513261277266324,-79.80452723808568,256.4224510192871,30.0
1570395695998,2019-10-06T21:01:35.998,40.513261277266324,-79.80452723808568,256.5091209411621,10.0
1570395696998,2019-10-06T21:01:36.998,40.513261277266324,-79.80452723808568,256.5337791442871,10.0
1570395697998,2019-10-06T21:01:37.998,40.513261277266324,-79.80452723808568,256.49782943725586,30.0
1570395698998,2019-10-06T21:01:38.998,40.51324551928836,-79.80458817452174,256.4419822692871,30.0
1570395699998,2019-10-06T21:01:39.998,40.51324551928836,-79.80458817452174,256.3764305114746,30.0
1570395700998,2019-10-06T21:01:40.998,40.51324551928836,-79.80458817452174,256.4114646911621,30.0
1570395701998,2019-10-06T21:01:41.998,40.51324551928836,-79.80458817452174,256.40114974975586,30.0
1570395702998,2019-10-06T21:01:42.998,40.51324551928836,-79.80458817452174,256.42934799194336,30.0
1570395703998,2019-10-06T21:01:43.998,40.51324551928836,-79.80458817452174,256.4961814880371,30.0
1570395704999,2019-10-06T21:01:44.999,40.51324551928836,-79.80458817452174,256.4340476989746,30.0
1570395705999,2019-10-06T21:01:45.999,40.51324551928836,-79.80458817452174,256.4370994567871,30.0
1570395706999,2019-10-06T21:01:46.999,40.51324551928836,-79.80458817452174,256.42043685913086,30.0
1570395707999,2019-10-06T21:01:47.999,40.51324551928836,-79.80458817452174,256.38418197631836,30.0
1570395708999,2019-10-06T21:01:48.999,40.51324551928836,-79.80458817452174,256.33901596069336,30.0
1570395709999,2019-10-06T21:01:49.999,40.51324551928836,-79.80458817452174,256.38235092163086,30.0
1570395710999,2019-10-06T21:01:50.999,40.51324551928836,-79.80458817452174,256.3926658630371,30.0
1570395711999,2019-10-06T21:01:51.999,40.51324551928836,-79.80458817452174,256.4644432067871,30.0
1570395712999,2019-10-06T21:01:52.999,40.51322431307334,-79.80464248925429,256.54751205444336,30.0
1570395713999,2019-10-06T21:01:53.999,40.51322431307334,-79.80464248925429,256.5891990661621,30.0
1570395714999,2019-10-06T21:01:54.999,40.51322431307334,-79.80464248925429,256.5906639099121,30.0
1570395715999,2019-10-06T21:01:55.999,40.51322431307334,-79.80464248925429,256.6252098083496,30.0
1570395716999,2019-10-06T21:01:56.999,40.51322431307334,-79.80464248925429,256.59341049194336,30.0
1570395717999,2019-10-06T21:01:57.999,40.51322431307334,-79.80464248925429,256.63418197631836,30.0
1570395718999,2019-10-06T21:01:58.999,40.51322431307334,-79.80464248925429,256.6901512145996,30.0
1570395719999,2019-10-06T21:01:59.999,40.51322431307334,-79.80464248925429,256.6249656677246,30.0
1570395720999,2019-10-06T21:02:00.999,40.51322431307334,-79.80464248925429,256.7016258239746,30.0
1570395721999,2019-10-06T21:02:01.999,40.51322431307334,-79.80464248925429,256.76406478881836,30.0
1570395722999,2019-10-06T21:02:02.999,40.51322431307334,-79.80464248925429,256.9001121520996,30.0
1570395723999,2019-10-06T21:02:03.999,40.51322431307334,-79.80464248925429,256.86013412475586,30.0
1570395724999,2019-10-06T21:02:04.999,40.51322431307334,-79.80464248925429,256.97744369506836,30.0
1570395725999,2019-10-06T21:02:05.999,40.51322431307334,-79.80464248925429,257.02309799194336,10.0
1570395726999,2019-10-06T21:02:06.999,40.51322431307334,-79.80464248925429,256.8870506286621,30.0
1570395727999,2019-10-06T21:02:07.999,40.51322431307334,-79.80464248925429,256.9692039489746,30.0
1570395728999,2019-10-06T21:02:08.999,40.51322431307334,-79.80464248925429,256.99709701538086,30.0
1570395729999,2019-10-06T21:02:09.999,40.51322431307334,-79.80464248925429,257.0337791442871,30.0
1570395730999,2019-10-06T21:02:10.999,40.51322431307334,-79.80464248925429,256.8774070739746,30.0
1570395731999,2019-10-06T21:02:11.999,40.51322431307334,-79.80464248925429,256.98647689819336,30.0
1570395732999,2019-10-06T21:02:12.999,40.51322431307334,-79.80464248925429,257.0815086364746,30.0
1570396390320,2019-10-06T21:13:10.320,40.51325326064586,-79.80452497146169,257.51971435546875,65.0
1570396393909,2019-10-06T21:13:13.909,40.51325326064586,-79.80452497146169,257.51971435546875,65.0
1570396393984,2019-10-06T21:13:13.984,40.51325350189356,-79.80452461984589,257.51971435546875,65.0
1570396399469,2019-10-06T21:13:19.469,40.51324532577231,-79.80451584687981,257.5271301269531,65.0
1570396408996,2019-10-06T21:13:28.996,40.51324559200953,-79.80451613661415,257.1251220703125,200.0
1570396409996,2019-10-06T21:13:29.996,40.513241533753465,-79.80452815763621,256.8976135253906,200.0
1570396410996,2019-10-06T21:13:30.996,40.51323771283954,-79.80453947358465,256.7507019042969,200.0
1570396411997,2019-10-06T21:13:31.997,40.513234115370466,-79.80455012583849,256.64788818359375,200.0
1570396412997,2019-10-06T21:13:32.997,40.51323072826221,-79.80456015334906,256.57135009765625,200.0
1570396413997,2019-10-06T21:13:33.997,40.51322753919655,-79.80456959278222,256.5120849609375,200.0
1570396414997,2019-10-06T21:13:34.997,40.513224536576104,-79.80457847865272,256.46563720703125,200.0
1570396415486,2019-10-06T21:13:35.486,40.513266816214184,-79.80453678158317,256.4896240234375,65.0
1570396415997,2019-10-06T21:13:35.997,40.51317561421591,-79.80472194969636,256.71792221069336,50.0
1570396416997,2019-10-06T21:13:36.997,40.51317561421591,-79.80472194969636,256.7150535583496,50.0
1570396417998,2019-10-06T21:13:37.998,40.51317561421591,-79.80472194969636,256.7481346130371,50.0
1570396418998,2019-10-06T21:13:38.998,40.51317561421591,-79.80472194969636,256.74941635131836,50.0
1570396419998,2019-10-06T21:13:39.998,40.51317561421591,-79.80472194969636,256.6844139099121,100.0
1570396420998,2019-10-06T21:13:40.998,40.51317561421591,-79.80472194969636,256.75991439819336,50.0
1570396421998,2019-10-06T21:13:41.998,40.51312544852543,-79.8047128134219,256.72036361694336,100.0
1570396422998,2019-10-06T21:13:42.998,40.51312544852543,-79.8047128134219,256.75674057006836,50.0
1570396423998,2019-10-06T21:13:43.998,40.51312544852543,-79.8047128134219,256.79360580444336,50.0
1570396424998,2019-10-06T21:13:44.998,40.51312544852543,-79.8047128134219,256.7211570739746,50.0
1570396425998,2019-10-06T21:13:45.998,40.51312544852543,-79.8047128134219,256.64577865600586,100.0
1570396426998,2019-10-06T21:13:46.998,40.51312544852543,-79.8047128134219,256.6442527770996,100.0
1570396427998,2019-10-06T21:13:47.998,40.51312544852543,-79.8047128134219,256.6387596130371,100.0
1570396428998,2019-10-06T21:13:48.998,40.51312544852543,-79.8047128134219,256.63821029663086,50.0
1570396429998,2019-10-06T21:13:49.998,40.51312544852543,-79.8047128134219,256.63454818725586,100.0
1570396430998,2019-10-06T21:13:50.998,40.51312544852543,-79.8047128134219,256.64968490600586,50.0
1570396431999,2019-10-06T21:13:51.999,40.51312544852543,-79.8047128134219,256.6747703552246,50.0
1570396432999,2019-10-06T21:13:52.999,40.51312544852543,-79.8047128134219,256.67238998413086,50.0
1570396433999,2019-10-06T21:13:53.999,40.51312544852543,-79.8047128134219,256.6425437927246,50.0
1570396434999,2019-10-06T21:13:54.999,40.51312544852543,-79.8047128134219,256.6305809020996,50.0
