timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571540526345,2019-10-20T03:02:06.345,1571522137798,15,0.3,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,505
1571540650017,2019-10-20T03:04:10.017,1571522137798,15,0.31,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,506
1571540753159,2019-10-20T03:05:53.159,1571522137798,15,0.32,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,507
1571540856241,2019-10-20T03:07:36.241,1571522137798,15,0.33,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,508
1571540865285,2019-10-20T03:07:45.285,1571522137798,15,0.33,poll_service,Polling service,,,,509
1571540865287,2019-10-20T03:07:45.287,1571522137798,15,0.33,gps_on,GPS collection on,,,,510
1571540865295,2019-10-20T03:07:45.295,1571522137798,15,0.33,set_timer,Set timer for 59.99661207199097 seconds,59.99661207199097,,,511
1571540918167,2019-10-20T03:08:38.167,1571522137798,15,0.34,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,512
1571540925390,2019-10-20T03:08:45.390,1571522137798,15,0.34,poll_service,Polling service,,,,513
1571540925391,2019-10-20T03:08:45.391,1571522137798,15,0.34,gps_off,GPS collection off,,,,514
1571540925397,2019-10-20T03:08:45.397,1571522137798,15,0.34,set_timer,Set timer for 659.9955508708954 seconds,659.9955508708954,,,515
1571540925406,2019-10-20T03:08:45.406,1571522137798,15,0.34,file_flush,Flushing lines to file,SG00110_gps_1571539425391,63,,516
1571541083231,2019-10-20T03:11:23.231,1571522137798,15,0.35,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,517
1571541186162,2019-10-20T03:13:06.162,1571522137798,15,0.36,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,518
1571541289287,2019-10-20T03:14:49.287,1571522137798,15,0.37,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,519
1571541392482,2019-10-20T03:16:32.482,1571522137798,15,0.38,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,520
1571541437065,2019-10-20T03:17:17.065,1571522137798,13,0.39,file_flush,Flushing lines to file,SG00110_powerState_1571539425392,1,,521
