timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1570503609686,2019-10-08T03:00:09.686,1570469314229,13,0.2,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,924
1570503712419,2019-10-08T03:01:52.419,1570469314229,14,0.19,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,925
1570503753113,2019-10-08T03:02:33.113,1570469314229,14,0.18,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,926
1570503773588,2019-10-08T03:02:53.588,1570469314229,14,0.17,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,927
1570503883790,2019-10-08T03:04:43.790,1570469314229,10,0.17,poll_service,Polling service,,,,928
1570503883797,2019-10-08T03:04:43.797,1570469314229,10,0.17,gps_on,GPS collection on,,,,929
1570503883835,2019-10-08T03:04:43.835,1570469314229,11,0.17,set_timer,Set timer for 59.97974610328674 seconds,59.97974610328674,,,930
1570503917449,2019-10-08T03:05:17.449,1570469314229,11,0.16,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,931
1570503943887,2019-10-08T03:05:43.887,1570469314229,12,0.16,poll_service,Polling service,,,,932
1570503943889,2019-10-08T03:05:43.889,1570469314229,12,0.16,gps_off,GPS collection off,,,,933
1570503943907,2019-10-08T03:05:43.907,1570469314229,12,0.16,set_timer,Set timer for 659.994668006897 seconds,659.994668006897,,,934
1570503943918,2019-10-08T03:05:43.918,1570469314229,12,0.16,file_flush,Flushing lines to file,SG00110_gps_1570503163963,63,,935
1570503958228,2019-10-08T03:05:58.228,1570469314229,12,0.15,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,936
1570504019704,2019-10-08T03:06:59.704,1570469314229,12,0.14,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,937
1570504040196,2019-10-08T03:07:20.196,1570469314229,12,0.13,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,938
1570504409235,2019-10-08T03:13:29.235,1570469314229,12,0.12,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,939
1570504429533,2019-10-08T03:13:49.533,1570469314229,12,0.11,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,940
1570504604206,2019-10-08T03:16:44.206,1570469314229,10,0.11,poll_service,Polling service,,,,941
1570504604228,2019-10-08T03:16:44.228,1570469314229,10,0.11,gps_on,GPS collection on,,,,942
1570504604307,2019-10-08T03:16:44.307,1570469314229,11,0.11,set_timer,Set timer for 59.95951986312866 seconds,59.95951986312866,,,943
1570504664297,2019-10-08T03:17:44.297,1570469314229,11,0.11,poll_service,Polling service,,,,944
1570504664300,2019-10-08T03:17:44.300,1570469314229,11,0.11,gps_off,GPS collection off,,,,945
1570504664308,2019-10-08T03:17:44.308,1570469314229,11,0.11,set_timer,Set timer for 659.9962029457092 seconds,659.9962029457092,,,946
1570504664314,2019-10-08T03:17:44.314,1570469314229,11,0.11,file_flush,Flushing lines to file,SG00110_gps_1570503163963,53,,947
1570504675861,2019-10-08T03:17:55.861,1570469314229,12,0.1,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,948
1570504901422,2019-10-08T03:21:41.422,1570469314229,12,0.09,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,949
1570504929462,2019-10-08T03:22:09.462,1570469314229,12,0.09,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,950
1570504950950,2019-10-08T03:22:30.950,1570469314229,12,0.1,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,951
1570504971652,2019-10-08T03:22:51.652,1570469314229,12,0.11,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,952
1570504992326,2019-10-08T03:23:12.326,1570469314229,12,0.1,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,953
1570505095447,2019-10-08T03:24:55.447,1570469314229,12,0.11,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,954
1570505116105,2019-10-08T03:25:16.105,1570469314229,12,0.1,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,955
1570505178072,2019-10-08T03:26:18.072,1570469314229,12,0.11,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,956
1570505260755,2019-10-08T03:27:40.755,1570469314229,11,0.12,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,957
1570505322389,2019-10-08T03:28:42.389,1570469314229,11,0.13,file_flush,Flushing lines to file,SG00110_powerState_1570503163963,1,,958
1570505324364,2019-10-08T03:28:44.364,1570469314229,11,0.13,poll_service,Polling service,,,,959
1570505324368,2019-10-08T03:28:44.368,1570469314229,11,0.13,gps_on,GPS collection on,,,,960
1570505324485,2019-10-08T03:28:44.485,1570469314229,12,0.13,set_timer,Set timer for 59.8793261051178 seconds,59.8793261051178,,,961
1570505324687,2019-10-08T03:28:44.687,1570469314229,15,0.13,file_flush,Flushing lines to file,SG00110_gps_1570505324685,3,,962
1570505324687,2019-10-08T03:28:44.687,1570469314229,15,0.13,file_init,Init new data file,SG00110_gps_1570505324685,false,,963
1570505325355,2019-10-08T03:28:45.355,1570469314229,17,0.13,uploaded,Uploaded data file,SG00110_ios_log_1570503163966.csv,,,964
1570505325684,2019-10-08T03:28:45.684,1570469314229,17,0.13,uploaded,Uploaded data file,SG00110_gps_1570503163963.csv,,,965
1570505325865,2019-10-08T03:28:45.865,1570469314229,17,0.13,uploaded,Uploaded data file,SG00110_ios_log_1570503163955.csv,,,966
1570505326132,2019-10-08T03:28:46.132,1570469314229,17,0.13,uploaded,Uploaded data file,SG00110_powerState_1570503163963.csv,,,967
1570505326139,2019-10-08T03:28:46.139,1570469314229,17,0.13,upload_complete,Upload Complete,4,,,968
1570505384443,2019-10-08T03:29:44.443,1570469314229,17,0.13,poll_service,Polling service,,,,969
1570505384445,2019-10-08T03:29:44.445,1570469314229,17,0.13,gps_off,GPS collection off,,,,970
1570505384455,2019-10-08T03:29:44.455,1570469314229,17,0.13,set_timer,Set timer for 659.9968500137329 seconds,659.9968500137329,,,971
1570505384459,2019-10-08T03:29:44.459,1570469314229,17,0.13,file_flush,Flushing lines to file,SG00110_gps_1570505324688,62,,972
1570505384459,2019-10-08T03:29:44.459,1570469314229,17,0.13,file_create,Create new data file,SG00110_gps_1570505324688,false,,973
1570505404857,2019-10-08T03:30:04.857,1570469314229,16,0.14,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,3,,974
1570505404857,2019-10-08T03:30:04.857,1570469314229,16,0.14,file_create,Create new data file,SG00110_powerState_1570505324688,false,,975
1570505569696,2019-10-08T03:32:49.696,1570469314229,16,0.15,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,976
1570505734607,2019-10-08T03:35:34.607,1570469314229,16,0.16,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,977
1570505766247,2019-10-08T03:36:06.247,1570469314229,15,0.16,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,978
1570506013386,2019-10-08T03:40:13.386,1570469314229,13,0.15,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,979
1570506044525,2019-10-08T03:40:44.525,1570469314229,12,0.15,poll_service,Polling service,,,,980
1570506044534,2019-10-08T03:40:44.534,1570469314229,13,0.15,gps_on,GPS collection on,,,,981
1570506044565,2019-10-08T03:40:44.565,1570469314229,13,0.15,set_timer,Set timer for 59.97918081283569 seconds,59.97918081283569,,,982
1570506104572,2019-10-08T03:41:44.572,1570469314229,13,0.15,poll_service,Polling service,,,,983
1570506104573,2019-10-08T03:41:44.573,1570469314229,13,0.15,gps_off,GPS collection off,,,,984
1570506104578,2019-10-08T03:41:44.578,1570469314229,13,0.15,set_timer,Set timer for 659.9959449768066 seconds,659.9959449768066,,,985
1570506104607,2019-10-08T03:41:44.607,1570469314229,13,0.15,file_flush,Flushing lines to file,SG00110_gps_1570505324688,61,,986
1570506116162,2019-10-08T03:41:56.162,1570469314229,14,0.14,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,987
1570506218643,2019-10-08T03:43:38.643,1570469314229,11,0.13,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,988
1570506403024,2019-10-08T03:46:43.024,1570469314229,12,0.12,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,989
1570506423537,2019-10-08T03:47:03.537,1570469314229,12,0.11,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,990
1570506464550,2019-10-08T03:47:44.550,1570469314229,12,0.1,file_flush,Flushing lines to file,SG00110_powerState_1570505324688,1,,991
