timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571076006203,2019-10-14T18:00:06.203,1571048101763,14,0.18,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,625
1571076088976,2019-10-14T18:01:28.976,1571048101763,14,0.19,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,626
1571076148350,2019-10-14T18:02:28.350,1571048101763,15,0.19,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,627
1571076156206,2019-10-14T18:02:36.206,1571048101763,15,0.19,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,628
1571076187660,2019-10-14T18:03:07.660,1571048101763,15,0.19,poll_service,Polling service,,,,629
1571076187662,2019-10-14T18:03:07.662,1571048101763,15,0.19,gps_on,GPS collection on,,,,630
1571076187666,2019-10-14T18:03:07.666,1571048101763,15,0.19,set_timer,Set timer for 59.99681782722473 seconds,59.99681782722473,,,631
1571076218387,2019-10-14T18:03:38.387,1571048101763,15,0.2,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,632
1571076247756,2019-10-14T18:04:07.756,1571048101763,11,0.2,poll_service,Polling service,,,,633
1571076247758,2019-10-14T18:04:07.758,1571048101763,11,0.2,gps_off,GPS collection off,,,,634
1571076247773,2019-10-14T18:04:07.773,1571048101763,11,0.2,set_timer,Set timer for 659.9884119033813 seconds,659.9884119033813,,,635
1571076247782,2019-10-14T18:04:07.782,1571048101763,11,0.2,file_flush,Flushing lines to file,SG00110_gps_1571075467699,61,,636
1571076363497,2019-10-14T18:06:03.497,1571048101763,12,0.21,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,637
1571076487686,2019-10-14T18:08:07.686,1571048101763,11,0.22,file_flush,Flushing lines to file,SG00110_powerState_1571075467699,1,,638
