timestamp,UTC time,event,level
1572195640434,2019-10-27T17:00:40.434,Unlocked,0.52
1572195696025,2019-10-27T17:01:36.025,Locked,0.52
1572195707538,2019-10-27T17:01:47.538,Unplugged,0.51
1572195714590,2019-10-27T17:01:54.590,Unlocked,0.51
1572195728010,2019-10-27T17:02:08.010,Unplugged,0.5
1572195728824,2019-10-27T17:02:08.824,Locked,0.5
1572195819452,2019-10-27T17:03:39.452,Unlocked,0.5
1572196117285,2019-10-27T17:08:37.285,Unplugged,0.49
1572196137774,2019-10-27T17:08:57.774,Unplugged,0.48
1572196180400,2019-10-27T17:09:40.400,Locked,0.48
1572196627108,2019-10-27T17:17:07.108,Unlocked,0.48
1572196688022,2019-10-27T17:18:08.022,Locked,0.48
1572196737018,2019-10-27T17:18:57.018,Unlocked,0.48
1572196875145,2019-10-27T17:21:15.145,Unplugged,0.47
1572196957306,2019-10-27T17:22:37.306,Unplugged,0.46
1572196977799,2019-10-27T17:22:57.799,Unplugged,0.45
1572197121390,2019-10-27T17:25:21.390,Unplugged,0.44
1572197141858,2019-10-27T17:25:41.858,Unplugged,0.43
1572197182831,2019-10-27T17:26:22.831,Unplugged,0.42
1572197203290,2019-10-27T17:26:43.290,Unplugged,0.41
1572197223761,2019-10-27T17:27:03.761,Unplugged,0.4
1572197466511,2019-10-27T17:31:06.511,Charging,0.4
1572197487276,2019-10-27T17:31:27.276,Charging,0.41
1572197507933,2019-10-27T17:31:47.933,Charging,0.42
1572197528507,2019-10-27T17:32:08.507,Charging,0.43
1572197529381,2019-10-27T17:32:09.381,Locked,0.43
1572197549089,2019-10-27T17:32:29.089,Charging,0.44
1572197553345,2019-10-27T17:32:33.345,Unlocked,0.44
1572197569672,2019-10-27T17:32:49.672,Charging,0.45
1572197590384,2019-10-27T17:33:10.384,Charging,0.46
1572197610864,2019-10-27T17:33:30.864,Charging,0.47
1572197616184,2019-10-27T17:33:36.184,Locked,0.47
1572197617608,2019-10-27T17:33:37.608,Unlocked,0.47
1572197631516,2019-10-27T17:33:51.516,Charging,0.48
1572197693501,2019-10-27T17:34:53.501,Charging,0.49
1572197743674,2019-10-27T17:35:43.674,Locked,0.49
1572197775884,2019-10-27T17:36:15.884,Charging,0.5
1572197837653,2019-10-27T17:37:17.653,Charging,0.51
1572197920780,2019-10-27T17:38:40.780,Charging,0.52
1572197982649,2019-10-27T17:39:42.649,Charging,0.53
1572198044422,2019-10-27T17:40:44.422,Charging,0.54
1572198106302,2019-10-27T17:41:46.302,Charging,0.55
1572198168039,2019-10-27T17:42:48.039,Charging,0.56
1572198229867,2019-10-27T17:43:49.867,Charging,0.57
1572198256718,2019-10-27T17:44:16.718,Unlocked,0.57
1572198312311,2019-10-27T17:45:12.311,Charging,0.58
1572198374285,2019-10-27T17:46:14.285,Charging,0.59
1572198408939,2019-10-27T17:46:48.939,Unplugged,0.59
1572198450827,2019-10-27T17:47:30.827,Unplugged,0.58
1572198491817,2019-10-27T17:48:11.817,Unplugged,0.57
1572198512331,2019-10-27T17:48:32.331,Unplugged,0.56
1572198532820,2019-10-27T17:48:52.820,Unplugged,0.55
1572198553327,2019-10-27T17:49:13.327,Unplugged,0.54
1572198573820,2019-10-27T17:49:33.820,Unplugged,0.53
1572198697109,2019-10-27T17:51:37.109,Unplugged,0.52
1572198717577,2019-10-27T17:51:57.577,Unplugged,0.51
1572198758836,2019-10-27T17:52:38.836,Unplugged,0.5
1572198779291,2019-10-27T17:52:59.291,Unplugged,0.49
1572198863748,2019-10-27T17:54:23.748,Locked,0.49
1572198936608,2019-10-27T17:55:36.608,Charging,0.49
1572198977969,2019-10-27T17:56:17.969,Charging,0.5
1572198998569,2019-10-27T17:56:38.569,Charging,0.51
1572199019189,2019-10-27T17:56:59.189,Charging,0.52
1572199039785,2019-10-27T17:57:19.785,Charging,0.53
1572199060396,2019-10-27T17:57:40.396,Charging,0.54
1572199080993,2019-10-27T17:58:00.993,Charging,0.55
1572199101607,2019-10-27T17:58:21.607,Charging,0.56
1572199163375,2019-10-27T17:59:23.375,Charging,0.57
1572199181963,2019-10-27T17:59:41.963,Unlocked,0.57
