timestamp,UTC time,event,level
1571853611589,2019-10-23T18:00:11.589,Unplugged,0.19
1571853632295,2019-10-23T18:00:32.295,Unplugged,0.18
1571853714515,2019-10-23T18:01:54.515,Unplugged,0.17
1571853837484,2019-10-23T18:03:57.484,Unplugged,0.16
1571854104368,2019-10-23T18:08:24.368,Unplugged,0.15
1571854146345,2019-10-23T18:09:06.345,Unplugged,0.14
1571854165827,2019-10-23T18:09:25.827,Unplugged,0.13
1571854171902,2019-10-23T18:09:31.902,Charging,0.13
1571854192680,2019-10-23T18:09:52.680,Charging,0.14
1571854213306,2019-10-23T18:10:13.306,Charging,0.15
1571854316617,2019-10-23T18:11:56.617,Charging,0.16
1571854399009,2019-10-23T18:13:19.009,Charging,0.17
1571854460725,2019-10-23T18:14:20.725,Charging,0.18
1571854563849,2019-10-23T18:16:03.849,Charging,0.19
1571854625646,2019-10-23T18:17:05.646,Charging,0.2
1571854708193,2019-10-23T18:18:28.193,Charging,0.21
1571854811232,2019-10-23T18:20:11.232,Charging,0.22
1571854894553,2019-10-23T18:21:34.553,Charging,0.23
1571854956404,2019-10-23T18:22:36.404,Charging,0.24
1571855018234,2019-10-23T18:23:38.234,Charging,0.25
1571855141832,2019-10-23T18:25:41.832,Charging,0.26
1571855245039,2019-10-23T18:27:25.039,Charging,0.27
1571855306696,2019-10-23T18:28:26.696,Charging,0.28
1571855389206,2019-10-23T18:29:49.206,Charging,0.29
1571855471804,2019-10-23T18:31:11.804,Charging,0.3
1571855575025,2019-10-23T18:32:55.025,Charging,0.31
1571855663444,2019-10-23T18:34:23.444,Unplugged,0.31
1571855730158,2019-10-23T18:35:30.158,Locked,0.31
1571855736481,2019-10-23T18:35:36.481,Charging,0.31
1571855757211,2019-10-23T18:35:57.211,Charging,0.32
1571855760729,2019-10-23T18:36:00.729,Unlocked,0.32
1571855778151,2019-10-23T18:36:18.151,Charging,0.31
1571855860729,2019-10-23T18:37:40.729,Charging,0.32
1571855955969,2019-10-23T18:39:15.969,Locked,0.32
1571856004957,2019-10-23T18:40:04.957,Charging,0.33
1571856046164,2019-10-23T18:40:46.164,Charging,0.34
1571856108089,2019-10-23T18:41:48.089,Charging,0.35
1571856112764,2019-10-23T18:41:52.764,Unlocked,0.35
1571856128671,2019-10-23T18:42:08.671,Charging,0.34
1571856149317,2019-10-23T18:42:29.317,Charging,0.35
1571856231862,2019-10-23T18:43:51.862,Charging,0.36
1571856376394,2019-10-23T18:46:16.394,Charging,0.37
1571856435811,2019-10-23T18:47:15.811,Locked,0.37
1571856500156,2019-10-23T18:48:20.156,Charging,0.38
1571856541181,2019-10-23T18:49:01.181,Unlocked,0.38
1571856603548,2019-10-23T18:50:03.548,Charging,0.39
1571856659445,2019-10-23T18:50:59.445,Unplugged,0.39
1571856665304,2019-10-23T18:51:05.304,Charging,0.39
1571856707063,2019-10-23T18:51:47.063,Charging,0.4
1571856830691,2019-10-23T18:53:50.691,Charging,0.41
1571856975135,2019-10-23T18:56:15.135,Charging,0.42
1571857160760,2019-10-23T18:59:20.760,Charging,0.43
1571857181301,2019-10-23T18:59:41.301,Charging,0.44
