timestamp,UTC time,event,level
1571875210989,2019-10-24T00:00:10.989,Locked,0.23
1571875238893,2019-10-24T00:00:38.893,Unlocked,0.23
1571875269977,2019-10-24T00:01:09.977,Unplugged,0.22
1571875290512,2019-10-24T00:01:30.512,Unplugged,0.21
1571875311024,2019-10-24T00:01:51.024,Unplugged,0.2
1571875516097,2019-10-24T00:05:16.097,Unplugged,0.19
1571875568140,2019-10-24T00:06:08.140,Locked,0.19
1571875586495,2019-10-24T00:06:26.495,Unlocked,0.19
1571875618496,2019-10-24T00:06:58.496,Unplugged,0.18
1571875802829,2019-10-24T00:10:02.829,Unplugged,0.17
1571875843755,2019-10-24T00:10:43.755,Unplugged,0.16
1571875905192,2019-10-24T00:11:45.192,Unplugged,0.15
1571875946205,2019-10-24T00:12:26.205,Unplugged,0.14
1571875966778,2019-10-24T00:12:46.778,Unplugged,0.13
1571875982789,2019-10-24T00:13:02.789,Unplugged,0.14
1571875983018,2019-10-24T00:13:03.018,Charging,0.14
1571876003759,2019-10-24T00:13:23.759,Charging,0.15
1571876024364,2019-10-24T00:13:44.364,Charging,0.16
1571876065571,2019-10-24T00:14:25.571,Charging,0.17
1571876127325,2019-10-24T00:15:27.325,Charging,0.18
1571876168484,2019-10-24T00:16:08.484,Charging,0.19
1571876212136,2019-10-24T00:16:52.136,Locked,0.19
1571876250923,2019-10-24T00:17:30.923,Charging,0.2
1571876253729,2019-10-24T00:17:33.729,Unlocked,0.2
1571876301967,2019-10-24T00:18:21.967,Unplugged,0.2
1571876550450,2019-10-24T00:22:30.450,Locked,0.2
1571876563415,2019-10-24T00:22:43.415,Unlocked,0.2
1571876610909,2019-10-24T00:23:30.909,Unplugged,0.19
1571876672348,2019-10-24T00:24:32.348,Unplugged,0.18
1571876713303,2019-10-24T00:25:13.303,Unplugged,0.17
1571876774746,2019-10-24T00:26:14.746,Unplugged,0.16
1571876795200,2019-10-24T00:26:35.200,Unplugged,0.15
1571876816086,2019-10-24T00:26:56.086,Unplugged,0.14
1571876836229,2019-10-24T00:27:16.229,Unplugged,0.13
1571876856720,2019-10-24T00:27:36.720,Unplugged,0.12
1571876877173,2019-10-24T00:27:57.173,Unplugged,0.11
1571877328250,2019-10-24T00:35:28.250,Unplugged,0.1
1571877349071,2019-10-24T00:35:49.071,Unplugged,0.09
1571877369402,2019-10-24T00:36:09.402,Unplugged,0.07
1571877389982,2019-10-24T00:36:29.982,Charging,0.07
1571877410763,2019-10-24T00:36:50.763,Charging,0.08
1571877431472,2019-10-24T00:37:11.472,Charging,0.09
1571877452138,2019-10-24T00:37:32.138,Charging,0.1
1571877472551,2019-10-24T00:37:52.551,Charging,0.11
1571877534402,2019-10-24T00:38:54.402,Charging,0.1
1571877554998,2019-10-24T00:39:14.998,Charging,0.11
1571877637431,2019-10-24T00:40:37.431,Charging,0.12
1571877719891,2019-10-24T00:41:59.891,Charging,0.13
1571877763672,2019-10-24T00:42:43.672,Locked,0.13
1571877781756,2019-10-24T00:43:01.756,Charging,0.14
1571877864125,2019-10-24T00:44:24.125,Charging,0.15
1571877905366,2019-10-24T00:45:05.366,Charging,0.16
1571877926014,2019-10-24T00:45:26.014,Charging,0.15
1571877967199,2019-10-24T00:46:07.199,Charging,0.16
1571878008382,2019-10-24T00:46:48.382,Charging,0.17
1571878049553,2019-10-24T00:47:29.553,Charging,0.18
1571878111353,2019-10-24T00:48:31.353,Charging,0.19
1571878173093,2019-10-24T00:49:33.093,Charging,0.2
1571878193714,2019-10-24T00:49:53.714,Charging,0.19
1571878214279,2019-10-24T00:50:14.279,Charging,0.2
1571878234323,2019-10-24T00:50:34.323,Unlocked,0.2
1571878275835,2019-10-24T00:51:15.835,Locked,0.2
1571878296759,2019-10-24T00:51:36.759,Charging,0.21
1571878329615,2019-10-24T00:52:09.615,Unlocked,0.21
1571878361552,2019-10-24T00:52:41.552,Locked,0.21
1571878461760,2019-10-24T00:54:21.760,Charging,0.22
1571878565039,2019-10-24T00:56:05.039,Charging,0.23
1571878660681,2019-10-24T00:57:40.681,Unlocked,0.23
1571878750455,2019-10-24T00:59:10.455,Charging,0.24
1571878786536,2019-10-24T00:59:46.536,Unplugged,0.24
