timestamp,UTC time,event,level
1570658608908,2019-10-09T22:03:28.908,Locked,0.17
1570658633759,2019-10-09T22:03:53.759,Unlocked,0.17
1570658772058,2019-10-09T22:06:12.058,Locked,0.17
1570658810761,2019-10-09T22:06:50.761,Unlocked,0.17
1570659417297,2019-10-09T22:16:57.297,Unplugged,0.16
1570660134068,2019-10-09T22:28:54.068,Unplugged,0.15
1570660154546,2019-10-09T22:29:14.546,Unplugged,0.14
1570660584770,2019-10-09T22:36:24.770,Unplugged,0.13
1570660605280,2019-10-09T22:36:45.280,Unplugged,0.12
1570660625765,2019-10-09T22:37:05.765,Unplugged,0.11
1570660707779,2019-10-09T22:38:27.779,Unplugged,0.1
1570660728361,2019-10-09T22:38:48.361,Unplugged,0.09
1570660867992,2019-10-09T22:41:07.992,Locked,0.09
1570660918262,2019-10-09T22:41:58.262,Unlocked,0.09
1570661056131,2019-10-09T22:44:16.131,Unplugged,0.08
1570661076653,2019-10-09T22:44:36.653,Unplugged,0.07
1570661097191,2019-10-09T22:44:57.191,Unplugged,0.06
1570661117684,2019-10-09T22:45:17.684,Unplugged,0.05
1570661179201,2019-10-09T22:46:19.201,Unplugged,0.06
1570661179425,2019-10-09T22:46:19.425,Charging,0.06
1570661200270,2019-10-09T22:46:40.270,Charging,0.07
1570661220892,2019-10-09T22:47:00.892,Charging,0.08
1570661241527,2019-10-09T22:47:21.527,Charging,0.1
1570661253389,2019-10-09T22:47:33.389,Locked,0.1
1570661267092,2019-10-09T22:47:47.092,Unlocked,0.1
1570661271256,2019-10-09T22:47:51.256,Locked,0.1
1570661277146,2019-10-09T22:47:57.146,Unlocked,0.1
1570661324039,2019-10-09T22:48:44.039,Charging,0.11
1570661344682,2019-10-09T22:49:04.682,Charging,0.1
1570661365205,2019-10-09T22:49:25.205,Charging,0.11
1570661447768,2019-10-09T22:50:47.768,Charging,0.12
1570661489096,2019-10-09T22:51:29.096,Charging,0.11
1570661509784,2019-10-09T22:51:49.784,Charging,0.12
1570661550549,2019-10-09T22:52:30.549,Unplugged,0.12
1570661569774,2019-10-09T22:52:49.774,Charging,0.12
1570661672963,2019-10-09T22:54:32.963,Charging,0.13
1570661714232,2019-10-09T22:55:14.232,Charging,0.14
1570661796733,2019-10-09T22:56:36.733,Charging,0.15
1570661878083,2019-10-09T22:57:58.083,Unplugged,0.15
1570661961049,2019-10-09T22:59:21.049,Unplugged,0.14
