timestamp,UTC time,event,level
1570514412115,2019-10-08T06:00:12.115,Unplugged,0.1
1570514617003,2019-10-08T06:03:37.003,Unplugged,0.09
1570514637499,2019-10-08T06:03:57.499,Unplugged,0.08
1570514801431,2019-10-08T06:06:41.431,Unplugged,0.07
1570514821935,2019-10-08T06:07:01.935,Unplugged,0.06
1570515013487,2019-10-08T06:10:13.487,Charging,0.06
1570515034194,2019-10-08T06:10:34.194,Charging,0.07
1570515096070,2019-10-08T06:11:36.070,Charging,0.08
1570515126293,2019-10-08T06:12:06.293,Locked,0.08
1570515137218,2019-10-08T06:12:17.218,Charging,0.09
1570515182793,2019-10-08T06:13:02.793,Unlocked,0.09
1570515199052,2019-10-08T06:13:19.052,Charging,0.1
1570515343498,2019-10-08T06:15:43.498,Charging,0.11
1570515384746,2019-10-08T06:16:24.746,Charging,0.12
1570515425821,2019-10-08T06:17:05.821,Charging,0.11
1570515529242,2019-10-08T06:18:49.242,Charging,0.12
1570515632682,2019-10-08T06:20:32.682,Charging,0.13
1570515674317,2019-10-08T06:21:14.317,Charging,0.14
1570515775597,2019-10-08T06:22:55.597,Unplugged,0.14
1570515837982,2019-10-08T06:23:57.982,Unplugged,0.13
1570515859041,2019-10-08T06:24:19.041,Locked,0.13
1570515859609,2019-10-08T06:24:19.609,Unplugged,0.12
1570515941683,2019-10-08T06:25:41.683,Unplugged,0.11
1570515960887,2019-10-08T06:26:00.887,Unlocked,0.11
1570515982660,2019-10-08T06:26:22.660,Unplugged,0.1
1570516002080,2019-10-08T06:26:42.080,Unplugged,0.11
1570516002274,2019-10-08T06:26:42.274,Charging,0.11
1570516043801,2019-10-08T06:27:23.801,Charging,0.12
1570516064527,2019-10-08T06:27:44.527,Charging,0.13
1570516105759,2019-10-08T06:28:25.759,Charging,0.14
1570516229446,2019-10-08T06:30:29.446,Charging,0.15
1570516250013,2019-10-08T06:30:50.013,Charging,0.14
1570516291292,2019-10-08T06:31:31.292,Charging,0.15
1570516353103,2019-10-08T06:32:33.103,Charging,0.16
1570516414947,2019-10-08T06:33:34.947,Charging,0.15
1570516435603,2019-10-08T06:33:55.603,Charging,0.16
1570516497415,2019-10-08T06:34:57.415,Charging,0.17
1570516502858,2019-10-08T06:35:02.858,Locked,0.17
1570516538583,2019-10-08T06:35:38.583,Charging,0.18
1570516572345,2019-10-08T06:36:12.345,Unlocked,0.18
1570516621264,2019-10-08T06:37:01.264,Charging,0.19
1570516724449,2019-10-08T06:38:44.449,Charging,0.2
1570516786685,2019-10-08T06:39:46.685,Charging,0.21
1570516807326,2019-10-08T06:40:07.326,Charging,0.2
1570516890108,2019-10-08T06:41:30.108,Charging,0.21
1570516951963,2019-10-08T06:42:31.963,Charging,0.22
1570516993530,2019-10-08T06:43:13.530,Charging,0.23
1570517137992,2019-10-08T06:45:37.992,Charging,0.24
1570517199848,2019-10-08T06:46:39.848,Charging,0.25
1570517261649,2019-10-08T06:47:41.649,Charging,0.24
1570517303061,2019-10-08T06:48:23.061,Charging,0.25
1570517385490,2019-10-08T06:49:45.490,Charging,0.26
1570517447220,2019-10-08T06:50:47.220,Charging,0.27
1570517450259,2019-10-08T06:50:50.259,Locked,0.27
1570517460696,2019-10-08T06:51:00.696,Unlocked,0.27
1570517529696,2019-10-08T06:52:09.696,Charging,0.28
1570517653613,2019-10-08T06:54:13.613,Charging,0.29
1570517777374,2019-10-08T06:56:17.374,Charging,0.3
1570517797977,2019-10-08T06:56:37.977,Charging,0.29
1570517859805,2019-10-08T06:57:39.805,Charging,0.3
1570517921664,2019-10-08T06:58:41.664,Charging,0.31
1570517983310,2019-10-08T06:59:43.310,Charging,0.32
