timestamp,UTC time,event,level
1570492904928,2019-10-08T00:01:44.928,Locked,0.68
1570493327401,2019-10-08T00:08:47.401,Unlocked,0.68
1570493411648,2019-10-08T00:10:11.648,Locked,0.68
1570493437861,2019-10-08T00:10:37.861,Unplugged,0.67
1570493505753,2019-10-08T00:11:45.753,Unlocked,0.67
1570493537631,2019-10-08T00:12:17.631,Locked,0.67
1570493810289,2019-10-08T00:16:50.289,Unlocked,0.67
1570493827013,2019-10-08T00:17:07.013,Unplugged,0.66
1570493847464,2019-10-08T00:17:27.464,Unplugged,0.65
1570493867964,2019-10-08T00:17:47.964,Unplugged,0.64
1570493950776,2019-10-08T00:19:10.776,Unplugged,0.63
1570494073838,2019-10-08T00:21:13.838,Unplugged,0.62
1570494258113,2019-10-08T00:24:18.113,Unplugged,0.61
1570494401674,2019-10-08T00:26:41.674,Unplugged,0.6
1570494811637,2019-10-08T00:33:31.637,Unplugged,0.59
1570494832135,2019-10-08T00:33:52.135,Unplugged,0.57
1570494975662,2019-10-08T00:36:15.662,Unplugged,0.56
1570495098654,2019-10-08T00:38:18.654,Unplugged,0.55
1570495139744,2019-10-08T00:38:59.744,Unplugged,0.54
1570495160143,2019-10-08T00:39:20.143,Unplugged,0.53
1570495201148,2019-10-08T00:40:01.148,Unplugged,0.52
1570495324251,2019-10-08T00:42:04.251,Unplugged,0.51
1570495467680,2019-10-08T00:44:27.680,Unplugged,0.5
1570495488160,2019-10-08T00:44:48.160,Unplugged,0.49
1570495793368,2019-10-08T00:49:53.368,Locked,0.49
1570495846274,2019-10-08T00:50:46.274,Unlocked,0.49
1570495877304,2019-10-08T00:51:17.304,Unplugged,0.48
1570495979785,2019-10-08T00:52:59.785,Unplugged,0.47
1570496041236,2019-10-08T00:54:01.236,Unplugged,0.46
1570496123151,2019-10-08T00:55:23.151,Unplugged,0.45
1570496143600,2019-10-08T00:55:43.600,Unplugged,0.44
1570496164089,2019-10-08T00:56:04.089,Unplugged,0.43
1570496184585,2019-10-08T00:56:24.585,Unplugged,0.42
1570496307862,2019-10-08T00:58:27.862,Unplugged,0.41
