timestamp,UTC time,event,level
1571540526336,2019-10-20T03:02:06.336,Charging,0.3
1571540650013,2019-10-20T03:04:10.013,Charging,0.31
1571540753156,2019-10-20T03:05:53.156,Charging,0.32
1571540856237,2019-10-20T03:07:36.237,Charging,0.33
1571540918161,2019-10-20T03:08:38.161,Charging,0.34
1571541083212,2019-10-20T03:11:23.212,Charging,0.35
1571541186158,2019-10-20T03:13:06.158,Charging,0.36
1571541289285,2019-10-20T03:14:49.285,Charging,0.37
1571541392479,2019-10-20T03:16:32.479,Charging,0.38
1571541434309,2019-10-20T03:17:14.309,Charging,0.39
