timestamp,UTC time,event,level
1570388820377,2019-10-06T19:07:00.377,Locked,0.41
1570389000996,2019-10-06T19:10:00.996,Unlocked,0.41
1570389153433,2019-10-06T19:12:33.433,Unplugged,0.4
1570389173641,2019-10-06T19:12:53.641,Unplugged,0.39
1570389583519,2019-10-06T19:19:43.519,Unplugged,0.38
1570389604012,2019-10-06T19:20:04.012,Unplugged,0.37
1570389624481,2019-10-06T19:20:24.481,Unplugged,0.36
1570389952388,2019-10-06T19:25:52.388,Unplugged,0.35
1570389972891,2019-10-06T19:26:12.891,Unplugged,0.34
1570389993396,2019-10-06T19:26:33.396,Unplugged,0.33
1570390214573,2019-10-06T19:30:14.573,Unplugged,0.34
1570390214777,2019-10-06T19:30:14.777,Charging,0.34
1570390236333,2019-10-06T19:30:36.333,Charging,0.35
1570390245449,2019-10-06T19:30:45.449,Locked,0.35
1570390256979,2019-10-06T19:30:56.979,Charging,0.34
1570390318708,2019-10-06T19:31:58.708,Charging,0.35
1570390380598,2019-10-06T19:33:00.598,Charging,0.36
1570390421784,2019-10-06T19:33:41.784,Charging,0.37
1570390483559,2019-10-06T19:34:43.559,Charging,0.38
1570390565977,2019-10-06T19:36:05.977,Charging,0.39
1570390627805,2019-10-06T19:37:07.805,Charging,0.4
1570390669269,2019-10-06T19:37:49.269,Charging,0.41
1570390710490,2019-10-06T19:38:30.490,Charging,0.42
1570390813490,2019-10-06T19:40:13.490,Charging,0.43
1570390875286,2019-10-06T19:41:15.286,Charging,0.44
1570390916508,2019-10-06T19:41:56.508,Charging,0.45
1570390978366,2019-10-06T19:42:58.366,Charging,0.46
1570391040264,2019-10-06T19:44:00.264,Charging,0.47
1570391122829,2019-10-06T19:45:22.829,Charging,0.48
1570391184746,2019-10-06T19:46:24.746,Charging,0.49
1570391225989,2019-10-06T19:47:05.989,Charging,0.5
1570391287785,2019-10-06T19:48:07.785,Charging,0.51
1570391349676,2019-10-06T19:49:09.676,Charging,0.52
1570391390900,2019-10-06T19:49:50.900,Charging,0.53
1570391473281,2019-10-06T19:51:13.281,Charging,0.54
1570391514464,2019-10-06T19:51:54.464,Charging,0.55
1570391576253,2019-10-06T19:52:56.253,Charging,0.56
1570391638144,2019-10-06T19:53:58.144,Charging,0.57
1570391699906,2019-10-06T19:54:59.906,Charging,0.58
1570391761785,2019-10-06T19:56:01.785,Charging,0.59
1570391823584,2019-10-06T19:57:03.584,Charging,0.6
1570391885354,2019-10-06T19:58:05.354,Charging,0.61
1570391946913,2019-10-06T19:59:06.913,Charging,0.62
