timestamp,UTC time,event,level
1571256068657,2019-10-16T20:01:08.657,Charging,0.24
1571256213012,2019-10-16T20:03:33.012,Charging,0.25
1571256316162,2019-10-16T20:05:16.162,Charging,0.26
1571256398710,2019-10-16T20:06:38.710,Charging,0.27
1571256481178,2019-10-16T20:08:01.178,Charging,0.28
1571256490489,2019-10-16T20:08:10.489,Unplugged,0.28
1571256552367,2019-10-16T20:09:12.367,Unplugged,0.27
1571256572854,2019-10-16T20:09:32.854,Unplugged,0.26
1571256983448,2019-10-16T20:16:23.448,Unplugged,0.25
1571257003953,2019-10-16T20:16:43.953,Unplugged,0.24
1571257054973,2019-10-16T20:17:34.973,Locked,0.24
1571257062348,2019-10-16T20:17:42.348,Unlocked,0.24
1571257167991,2019-10-16T20:19:27.991,Unplugged,0.23
1571257352292,2019-10-16T20:22:32.292,Unplugged,0.22
1571257536675,2019-10-16T20:25:36.675,Unplugged,0.21
1571257864903,2019-10-16T20:31:04.903,Unplugged,0.2
1571257885323,2019-10-16T20:31:25.323,Unplugged,0.19
1571257905835,2019-10-16T20:31:45.835,Unplugged,0.18
1571258090182,2019-10-16T20:34:50.182,Unplugged,0.17
1571258110678,2019-10-16T20:35:10.678,Unplugged,0.16
1571258377062,2019-10-16T20:39:37.062,Unplugged,0.15
1571258479497,2019-10-16T20:41:19.497,Unplugged,0.14
1571258643447,2019-10-16T20:44:03.447,Unplugged,0.13
1571258663916,2019-10-16T20:44:23.916,Unplugged,0.12
1571258942707,2019-10-16T20:49:02.707,Charging,0.12
1571258984053,2019-10-16T20:49:44.053,Charging,0.13
1571259004764,2019-10-16T20:50:04.764,Charging,0.14
1571259066671,2019-10-16T20:51:06.671,Charging,0.15
1571259190527,2019-10-16T20:53:10.527,Charging,0.16
1571259273104,2019-10-16T20:54:33.104,Charging,0.17
1571259314348,2019-10-16T20:55:14.348,Charging,0.16
1571259355510,2019-10-16T20:55:55.510,Charging,0.17
1571259396776,2019-10-16T20:56:36.776,Charging,0.18
1571259458645,2019-10-16T20:57:38.645,Charging,0.19
1571259561676,2019-10-16T20:59:21.676,Charging,0.2
1571259582249,2019-10-16T20:59:42.249,Charging,0.19
