timestamp,UTC time,event,level
1570478432973,2019-10-07T20:00:32.973,Unplugged,0.12
1570478453474,2019-10-07T20:00:53.474,Unplugged,0.11
1570478535591,2019-10-07T20:02:15.591,Unplugged,0.1
1570478556242,2019-10-07T20:02:36.242,Unplugged,0.09
1570478720978,2019-10-07T20:05:20.978,Unplugged,0.08
1570478741161,2019-10-07T20:05:41.161,Unplugged,0.07
1570478844223,2019-10-07T20:07:24.223,Unplugged,0.06
1570478864753,2019-10-07T20:07:44.753,Unplugged,0.05
1570478885755,2019-10-07T20:08:05.755,Unplugged,0.04
1570478906258,2019-10-07T20:08:26.258,Unplugged,0.03
1570478953988,2019-10-07T20:09:13.988,Locked,0.03
1570479060411,2019-10-07T20:11:00.411,Charging,0.03
1570479065922,2019-10-07T20:11:05.922,Unlocked,0.03
1570479122513,2019-10-07T20:12:02.513,Charging,0.04
1570479143083,2019-10-07T20:12:23.083,Charging,0.05
1570479163735,2019-10-07T20:12:43.735,Charging,0.06
1570479184338,2019-10-07T20:13:04.338,Charging,0.07
1570479204934,2019-10-07T20:13:24.934,Charging,0.08
1570479225506,2019-10-07T20:13:45.506,Charging,0.09
1570479246146,2019-10-07T20:14:06.146,Charging,0.1
1570479266731,2019-10-07T20:14:26.731,Charging,0.11
1570479287340,2019-10-07T20:14:47.340,Charging,0.12
1570479328627,2019-10-07T20:15:28.627,Charging,0.13
1570479388647,2019-10-07T20:16:28.647,Locked,0.13
1570479391164,2019-10-07T20:16:31.164,Charging,0.14
1570479452954,2019-10-07T20:17:32.954,Charging,0.15
1570479454500,2019-10-07T20:17:34.500,Unplugged,0.15
1570479462842,2019-10-07T20:17:42.842,Charging,0.15
1570479468683,2019-10-07T20:17:48.683,Unlocked,0.15
1570479483886,2019-10-07T20:18:03.886,Charging,0.14
1570479504587,2019-10-07T20:18:24.587,Charging,0.15
1570479525285,2019-10-07T20:18:45.285,Charging,0.14
1570479545852,2019-10-07T20:19:05.852,Charging,0.15
1570479690127,2019-10-07T20:21:30.127,Charging,0.16
1570479834456,2019-10-07T20:23:54.456,Charging,0.17
1570479937625,2019-10-07T20:25:37.625,Charging,0.18
1570480061241,2019-10-07T20:27:41.241,Charging,0.19
1570480164253,2019-10-07T20:29:24.253,Charging,0.2
1570480288089,2019-10-07T20:31:28.089,Charging,0.21
1570480411686,2019-10-07T20:33:31.686,Charging,0.22
1570480438707,2019-10-07T20:33:58.707,Locked,0.22
1570480494102,2019-10-07T20:34:54.102,Charging,0.23
1570480555868,2019-10-07T20:35:55.868,Charging,0.24
1570480617641,2019-10-07T20:36:57.641,Charging,0.25
1570480700056,2019-10-07T20:38:20.056,Charging,0.26
1570480741234,2019-10-07T20:39:01.234,Charging,0.27
1570480803142,2019-10-07T20:40:03.142,Charging,0.28
1570480864893,2019-10-07T20:41:04.893,Charging,0.29
1570480926678,2019-10-07T20:42:06.678,Charging,0.3
1570480988505,2019-10-07T20:43:08.505,Charging,0.31
1570481050257,2019-10-07T20:44:10.257,Charging,0.32
1570481091439,2019-10-07T20:44:51.439,Charging,0.33
1570481153275,2019-10-07T20:45:53.275,Charging,0.34
1570481215015,2019-10-07T20:46:55.015,Charging,0.35
1570481276787,2019-10-07T20:47:56.787,Charging,0.36
1570481338553,2019-10-07T20:48:58.553,Charging,0.37
1570481379758,2019-10-07T20:49:39.758,Charging,0.38
1570481441601,2019-10-07T20:50:41.601,Charging,0.39
1570481503402,2019-10-07T20:51:43.402,Charging,0.4
1570481565281,2019-10-07T20:52:45.281,Charging,0.41
1570481606489,2019-10-07T20:53:26.489,Charging,0.42
1570481642023,2019-10-07T20:54:02.023,Unplugged,0.42
1570481650841,2019-10-07T20:54:10.841,Charging,0.42
1570481668176,2019-10-07T20:54:28.176,Unlocked,0.42
1570481692805,2019-10-07T20:54:52.805,Charging,0.43
1570481796144,2019-10-07T20:56:36.144,Charging,0.44
1570481878781,2019-10-07T20:57:58.781,Charging,0.45
1570481981867,2019-10-07T20:59:41.867,Charging,0.46
