timestamp,UTC time,event,level
1571850802215,2019-10-23T17:13:22.215,Unplugged,0.44
1571850822537,2019-10-23T17:13:42.537,Unplugged,0.43
1571850842993,2019-10-23T17:14:02.993,Unplugged,0.42
1571851068310,2019-10-23T17:17:48.310,Unplugged,0.41
1571851088829,2019-10-23T17:18:08.829,Unplugged,0.4
1571851540606,2019-10-23T17:25:40.606,Unplugged,0.39
1571851704525,2019-10-23T17:28:24.525,Unplugged,0.38
1571851724828,2019-10-23T17:28:44.828,Unplugged,0.37
1571851745367,2019-10-23T17:29:05.367,Unplugged,0.36
1571851786445,2019-10-23T17:29:46.445,Unplugged,0.35
1571851847949,2019-10-23T17:30:47.949,Unplugged,0.34
1571851868351,2019-10-23T17:31:08.351,Unplugged,0.33
1571851909310,2019-10-23T17:31:49.310,Unplugged,0.31
1571851929832,2019-10-23T17:32:09.832,Unplugged,0.3
1571851950331,2019-10-23T17:32:30.331,Unplugged,0.29
1571852503793,2019-10-23T17:41:43.793,Unplugged,0.28
1571852688201,2019-10-23T17:44:48.201,Unplugged,0.27
1571852708961,2019-10-23T17:45:08.961,Unplugged,0.26
1571852729434,2019-10-23T17:45:29.434,Unplugged,0.24
1571852749913,2019-10-23T17:45:49.913,Unplugged,0.23
1571853263033,2019-10-23T17:54:23.033,Unplugged,0.22
1571853304033,2019-10-23T17:55:04.033,Unplugged,0.21
1571853529540,2019-10-23T17:58:49.540,Unplugged,0.2
