timestamp,UTC time,event,level
1571900435408,2019-10-24T07:00:35.408,Unplugged,0.33
1571900722525,2019-10-24T07:05:22.525,Unplugged,0.32
1571900968561,2019-10-24T07:09:28.561,Unplugged,0.31
1571900989071,2019-10-24T07:09:49.071,Unplugged,0.3
1571901153162,2019-10-24T07:12:33.162,Unplugged,0.29
1571901420532,2019-10-24T07:17:00.532,Unplugged,0.28
1571901564038,2019-10-24T07:19:24.038,Unplugged,0.27
1571901666574,2019-10-24T07:21:06.574,Unplugged,0.26
1571901753219,2019-10-24T07:22:33.219,Locked,0.26
1571901813624,2019-10-24T07:23:33.624,Charging,0.26
1571901834376,2019-10-24T07:23:54.376,Charging,0.27
1571901854990,2019-10-24T07:24:14.990,Charging,0.26
1571901896166,2019-10-24T07:24:56.166,Charging,0.27
1571901916790,2019-10-24T07:25:16.790,Charging,0.28
1571902019750,2019-10-24T07:26:59.750,Charging,0.29
1571902060937,2019-10-24T07:27:40.937,Charging,0.3
1571902143310,2019-10-24T07:29:03.310,Charging,0.31
1571902205128,2019-10-24T07:30:05.128,Charging,0.32
1571902246359,2019-10-24T07:30:46.359,Charging,0.33
