timestamp,UTC time,event,level
1571861065876,2019-10-23T20:04:25.876,Unplugged,0.16
1571861106861,2019-10-23T20:05:06.861,Unplugged,0.15
1571861127384,2019-10-23T20:05:27.384,Unplugged,0.14
1571861147895,2019-10-23T20:05:47.895,Unplugged,0.13
1571861168473,2019-10-23T20:06:08.473,Unplugged,0.12
1571861640130,2019-10-23T20:14:00.130,Unplugged,0.11
1571861660556,2019-10-23T20:14:20.556,Unplugged,0.1
1571861701697,2019-10-23T20:15:01.697,Unplugged,0.09
1571861722135,2019-10-23T20:15:22.135,Unplugged,0.08
1571861725492,2019-10-23T20:15:25.492,Charging,0.08
1571861737210,2019-10-23T20:15:37.210,Unplugged,0.08
1571861738390,2019-10-23T20:15:38.390,Charging,0.08
1571861759180,2019-10-23T20:15:59.180,Charging,0.09
1571861769641,2019-10-23T20:16:09.641,Locked,0.09
1571861800434,2019-10-23T20:16:40.434,Charging,0.1
1571861863241,2019-10-23T20:17:43.241,Unlocked,0.1
1571861903480,2019-10-23T20:18:23.480,Charging,0.11
1571862089985,2019-10-23T20:21:29.985,Charging,0.12
1571862234447,2019-10-23T20:23:54.447,Charging,0.13
1571862255057,2019-10-23T20:24:15.057,Charging,0.14
1571862296385,2019-10-23T20:24:56.385,Charging,0.15
1571862482049,2019-10-23T20:28:02.049,Charging,0.16
1571862605865,2019-10-23T20:30:05.865,Charging,0.17
1571862770842,2019-10-23T20:32:50.842,Charging,0.18
1571862894636,2019-10-23T20:34:54.636,Charging,0.19
1571863059464,2019-10-23T20:37:39.464,Charging,0.2
1571863148559,2019-10-23T20:39:08.559,Unplugged,0.2
1571863313562,2019-10-23T20:41:53.562,Unplugged,0.19
1571863375031,2019-10-23T20:42:55.031,Unplugged,0.18
1571863497961,2019-10-23T20:44:57.961,Unplugged,0.17
1571863518489,2019-10-23T20:45:18.489,Unplugged,0.16
1571863559478,2019-10-23T20:45:59.478,Unplugged,0.15
1571863704210,2019-10-23T20:48:24.210,Charging,0.15
1571863725131,2019-10-23T20:48:45.131,Charging,0.16
1571863932045,2019-10-23T20:52:12.045,Charging,0.17
1571864014684,2019-10-23T20:53:34.684,Charging,0.18
1571864117761,2019-10-23T20:55:17.761,Charging,0.19
1571864241471,2019-10-23T20:57:21.471,Charging,0.2
