timestamp,UTC time,event,level
1570641383300,2019-10-09T17:16:23.300,Unplugged,0.66
1570641452100,2019-10-09T17:17:32.100,Locked,0.66
1570642074639,2019-10-09T17:27:54.639,Unlocked,0.66
1570642100204,2019-10-09T17:28:20.204,Unplugged,0.65
1570642116753,2019-10-09T17:28:36.753,Locked,0.65
1570642120726,2019-10-09T17:28:40.726,Unplugged,0.64
1570642312460,2019-10-09T17:31:52.460,Unlocked,0.64
1570642325544,2019-10-09T17:32:05.544,Unplugged,0.63
1570642485518,2019-10-09T17:34:45.518,Locked,0.63
1570642763403,2019-10-09T17:39:23.403,Unlocked,0.63
1570642776277,2019-10-09T17:39:36.277,Unplugged,0.62
1570642778409,2019-10-09T17:39:38.409,Locked,0.62
1570642815715,2019-10-09T17:40:15.715,Unlocked,0.62
1570642837742,2019-10-09T17:40:37.742,Unplugged,0.61
1570642841095,2019-10-09T17:40:41.095,Locked,0.61
1570643941896,2019-10-09T17:59:01.896,Unlocked,0.61
