timestamp,UTC time,event,level
1571065641868,2019-10-14T15:07:21.868,Unlocked,0.45
1571065667704,2019-10-14T15:07:47.704,Locked,0.45
1571065993439,2019-10-14T15:13:13.439,Unlocked,0.45
1571066199043,2019-10-14T15:16:39.043,Unplugged,0.44
1571066425204,2019-10-14T15:20:25.204,Unplugged,0.43
1571067531333,2019-10-14T15:38:51.333,Unplugged,0.42
1571067551818,2019-10-14T15:39:11.818,Unplugged,0.41
1571068289319,2019-10-14T15:51:29.319,Unplugged,0.4
1571068309793,2019-10-14T15:51:49.793,Unplugged,0.39
1571068330324,2019-10-14T15:52:10.324,Unplugged,0.38
1571068350865,2019-10-14T15:52:30.865,Unplugged,0.37
1571068371353,2019-10-14T15:52:51.353,Unplugged,0.36
1571068391848,2019-10-14T15:53:11.848,Unplugged,0.35
1571068412353,2019-10-14T15:53:32.353,Unplugged,0.34
1571068514940,2019-10-14T15:55:14.940,Unplugged,0.33
1571068535485,2019-10-14T15:55:35.485,Unplugged,0.32
