timestamp,UTC time,event,level
1572192037276,2019-10-27T16:00:37.276,Unlocked,0.78
1572192058919,2019-10-27T16:00:58.919,Unplugged,0.77
1572192079390,2019-10-27T16:01:19.390,Unplugged,0.76
1572192099875,2019-10-27T16:01:39.875,Unplugged,0.75
1572192113742,2019-10-27T16:01:53.742,Locked,0.75
1572192509522,2019-10-27T16:08:29.522,Unplugged,0.74
1572192536329,2019-10-27T16:08:56.329,Unlocked,0.74
1572192550482,2019-10-27T16:09:10.482,Unplugged,0.73
1572192570971,2019-10-27T16:09:30.971,Unplugged,0.72
1572192591495,2019-10-27T16:09:51.495,Unplugged,0.7
1572192611968,2019-10-27T16:10:11.968,Unplugged,0.69
1572192632519,2019-10-27T16:10:32.519,Unplugged,0.68
1572192659842,2019-10-27T16:10:59.842,Locked,0.68
1572192682334,2019-10-27T16:11:22.334,Unlocked,0.68
1572192694125,2019-10-27T16:11:34.125,Unplugged,0.67
1572192705719,2019-10-27T16:11:45.719,Locked,0.67
1572192756876,2019-10-27T16:12:36.876,Unlocked,0.67
1572192796609,2019-10-27T16:13:16.609,Unplugged,0.66
1572192834142,2019-10-27T16:13:54.142,Locked,0.66
1572192972514,2019-10-27T16:16:12.514,Unlocked,0.66
1572193001731,2019-10-27T16:16:41.731,Unplugged,0.65
1572193022261,2019-10-27T16:17:02.261,Unplugged,0.64
1572193043166,2019-10-27T16:17:23.166,Unplugged,0.63
1572193063951,2019-10-27T16:17:43.951,Unplugged,0.62
1572193080387,2019-10-27T16:18:00.387,Locked,0.62
1572193915965,2019-10-27T16:31:55.965,Unlocked,0.62
1572193924377,2019-10-27T16:32:04.377,Unplugged,0.61
1572193944850,2019-10-27T16:32:24.850,Unplugged,0.6
1572193965332,2019-10-27T16:32:45.332,Unplugged,0.59
1572194026782,2019-10-27T16:33:46.782,Unplugged,0.58
1572194090460,2019-10-27T16:34:50.460,Locked,0.58
1572195185347,2019-10-27T16:53:05.347,Unlocked,0.58
1572195195249,2019-10-27T16:53:15.249,Unplugged,0.57
1572195215816,2019-10-27T16:53:35.816,Unplugged,0.56
1572195236361,2019-10-27T16:53:56.361,Unplugged,0.55
1572195256881,2019-10-27T16:54:16.881,Unplugged,0.54
1572195277361,2019-10-27T16:54:37.361,Unplugged,0.53
1572195396245,2019-10-27T16:56:36.245,Locked,0.53
1572195564181,2019-10-27T16:59:24.181,Unplugged,0.52
