timestamp,UTC time,event,level
1572210076861,2019-10-27T21:01:16.861,Unplugged,0.38
1572210169518,2019-10-27T21:02:49.518,Locked,0.38
1572210179461,2019-10-27T21:02:59.461,Unplugged,0.37
1572210329257,2019-10-27T21:05:29.257,Unlocked,0.37
1572210356901,2019-10-27T21:05:56.901,Locked,0.37
1572210491049,2019-10-27T21:08:11.049,Unlocked,0.37
1572210712268,2019-10-27T21:11:52.268,Unplugged,0.36
1572210855807,2019-10-27T21:14:15.807,Unplugged,0.35
1572210967840,2019-10-27T21:16:07.840,Locked,0.35
1572211004977,2019-10-27T21:16:44.977,Charging,0.35
1572211011033,2019-10-27T21:16:51.033,Unlocked,0.35
1572211129162,2019-10-27T21:18:49.162,Charging,0.36
1572211273912,2019-10-27T21:21:13.912,Charging,0.37
1572211356255,2019-10-27T21:22:36.255,Charging,0.38
1572211383157,2019-10-27T21:23:03.157,Unplugged,0.38
1572211429867,2019-10-27T21:23:49.867,Locked,0.38
1572211603028,2019-10-27T21:26:43.028,Unlocked,0.38
1572211937609,2019-10-27T21:32:17.609,Unplugged,0.37
1572211978525,2019-10-27T21:32:58.525,Unplugged,0.36
1572211999021,2019-10-27T21:33:19.021,Unplugged,0.35
1572212060724,2019-10-27T21:34:20.724,Locked,0.35
1572212076479,2019-10-27T21:34:36.479,Unlocked,0.35
1572212081032,2019-10-27T21:34:41.032,Unplugged,0.34
1572212090440,2019-10-27T21:34:50.440,Locked,0.34
1572212096341,2019-10-27T21:34:56.341,Unlocked,0.34
1572212265686,2019-10-27T21:37:45.686,Unplugged,0.33
1572212320772,2019-10-27T21:38:40.772,Locked,0.33
1572212368789,2019-10-27T21:39:28.789,Unplugged,0.32
1572212381602,2019-10-27T21:39:41.602,Unlocked,0.32
1572212553456,2019-10-27T21:42:33.456,Unplugged,0.31
1572212614988,2019-10-27T21:43:34.988,Unplugged,0.3
1572212840584,2019-10-27T21:47:20.584,Unplugged,0.29
1572212860879,2019-10-27T21:47:40.879,Unplugged,0.28
1572212881396,2019-10-27T21:48:01.396,Unplugged,0.27
1572212901867,2019-10-27T21:48:21.867,Unplugged,0.26
1572213058396,2019-10-27T21:50:58.396,Charging,0.26
1572213079310,2019-10-27T21:51:19.310,Charging,0.27
1572213120316,2019-10-27T21:52:00.316,Charging,0.28
1572213140939,2019-10-27T21:52:20.939,Charging,0.29
1572213161539,2019-10-27T21:52:41.539,Charging,0.3
1572213306223,2019-10-27T21:55:06.223,Charging,0.31
1572213347432,2019-10-27T21:55:47.432,Charging,0.32
1572213429761,2019-10-27T21:57:09.761,Charging,0.33
1572213533091,2019-10-27T21:58:53.091,Charging,0.34
