timestamp,UTC time,event,level
1570485628804,2019-10-07T22:00:28.804,Charging,0.74
1570485661502,2019-10-07T22:01:01.502,Unlocked,0.74
1570485731864,2019-10-07T22:02:11.864,Charging,0.75
1570485834928,2019-10-07T22:03:54.928,Charging,0.76
1570485937988,2019-10-07T22:05:37.988,Charging,0.77
1570486041054,2019-10-07T22:07:21.054,Charging,0.78
1570486165107,2019-10-07T22:09:25.107,Charging,0.79
1570486268171,2019-10-07T22:11:08.171,Charging,0.8
1570486371360,2019-10-07T22:12:51.360,Charging,0.81
1570486474316,2019-10-07T22:14:34.316,Charging,0.82
1570486597679,2019-10-07T22:16:37.679,Charging,0.83
1570486742569,2019-10-07T22:19:02.569,Charging,0.84
1570486845363,2019-10-07T22:20:45.363,Charging,0.85
1570486948071,2019-10-07T22:22:28.071,Charging,0.86
1570486976281,2019-10-07T22:22:56.281,Unplugged,0.86
1570487017588,2019-10-07T22:23:37.588,Charging,0.86
1570487038540,2019-10-07T22:23:58.540,Charging,0.87
1570487141276,2019-10-07T22:25:41.276,Charging,0.88
1570487244057,2019-10-07T22:27:24.057,Charging,0.89
1570487346879,2019-10-07T22:29:06.879,Charging,0.9
1570487449633,2019-10-07T22:30:49.633,Charging,0.91
1570487552596,2019-10-07T22:32:32.596,Charging,0.92
1570487676108,2019-10-07T22:34:36.108,Charging,0.93
1570487840599,2019-10-07T22:37:20.599,Charging,0.94
1570488066853,2019-10-07T22:41:06.853,Charging,0.95
1570488272557,2019-10-07T22:44:32.557,Charging,0.96
1570488540042,2019-10-07T22:49:00.042,Charging,0.97
1570488868801,2019-10-07T22:54:28.801,Charging,0.98
1570488988517,2019-10-07T22:56:28.517,Unplugged,0.98
