timestamp,UTC time,event,level
1571864427350,2019-10-23T21:00:27.350,Charging,0.21
1571864530483,2019-10-23T21:02:10.483,Charging,0.22
1571864592351,2019-10-23T21:03:12.351,Charging,0.23
1571864695297,2019-10-23T21:04:55.297,Charging,0.24
1571864819197,2019-10-23T21:06:59.197,Charging,0.25
1571864901604,2019-10-23T21:08:21.604,Charging,0.26
1571864984495,2019-10-23T21:09:44.495,Charging,0.27
1571865067102,2019-10-23T21:11:07.102,Charging,0.28
1571865191407,2019-10-23T21:13:11.407,Charging,0.29
1571865294603,2019-10-23T21:14:54.603,Charging,0.3
1571865397806,2019-10-23T21:16:37.806,Charging,0.31
1571865444319,2019-10-23T21:17:24.319,Unplugged,0.31
1571865446800,2019-10-23T21:17:26.800,Charging,0.31
1571865465051,2019-10-23T21:17:45.051,Unplugged,0.31
1571865483060,2019-10-23T21:18:03.060,Unplugged,0.32
1571865483061,2019-10-23T21:18:03.061,Charging,0.32
1571865524513,2019-10-23T21:18:44.513,Charging,0.31
1571865545131,2019-10-23T21:19:05.131,Charging,0.32
1571865607784,2019-10-23T21:20:07.784,Charging,0.33
1571865627452,2019-10-23T21:20:27.452,Unplugged,0.33
1571865751436,2019-10-23T21:22:31.436,Unplugged,0.32
1571865771930,2019-10-23T21:22:51.930,Unplugged,0.31
1571865792602,2019-10-23T21:23:12.602,Unplugged,0.3
1571865813063,2019-10-23T21:23:33.063,Unplugged,0.29
1571865834098,2019-10-23T21:23:54.098,Unplugged,0.28
1571866120485,2019-10-23T21:28:40.485,Unplugged,0.27
1571866304893,2019-10-23T21:31:44.893,Unplugged,0.26
1571866325390,2019-10-23T21:32:05.390,Unplugged,0.25
1571866407462,2019-10-23T21:33:27.462,Unplugged,0.24
1571866468923,2019-10-23T21:34:28.923,Unplugged,0.23
1571866496554,2019-10-23T21:34:56.554,Locked,0.23
1571866522059,2019-10-23T21:35:22.059,Charging,0.23
1571866525189,2019-10-23T21:35:25.189,Unlocked,0.23
1571866583962,2019-10-23T21:36:23.962,Charging,0.24
1571866625252,2019-10-23T21:37:05.252,Charging,0.25
1571866645885,2019-10-23T21:37:25.885,Charging,0.24
1571866666522,2019-10-23T21:37:46.522,Charging,0.25
1571866769538,2019-10-23T21:39:29.538,Charging,0.26
1571866831365,2019-10-23T21:40:31.365,Charging,0.27
1571866839483,2019-10-23T21:40:39.483,Locked,0.27
1571866913686,2019-10-23T21:41:53.686,Charging,0.28
1571866945802,2019-10-23T21:42:25.802,Unplugged,0.28
1571866962118,2019-10-23T21:42:42.118,Unlocked,0.28
1571866972319,2019-10-23T21:42:52.319,Charging,0.28
1571867034461,2019-10-23T21:43:54.461,Charging,0.29
1571867178644,2019-10-23T21:46:18.644,Charging,0.3
1571867281826,2019-10-23T21:48:01.826,Charging,0.31
1571867364367,2019-10-23T21:49:24.367,Charging,0.32
1571867488453,2019-10-23T21:51:28.453,Charging,0.33
1571867611903,2019-10-23T21:53:31.903,Charging,0.34
1571867714843,2019-10-23T21:55:14.843,Charging,0.35
1571867797225,2019-10-23T21:56:37.225,Charging,0.36
1571867879638,2019-10-23T21:57:59.638,Charging,0.37
1571867962114,2019-10-23T21:59:22.114,Charging,0.38
