timestamp,UTC time,event,level
1572224401848,2019-10-28T01:00:01.848,Unplugged,0.34
1572224545591,2019-10-28T01:02:25.591,Unplugged,0.33
1572224709529,2019-10-28T01:05:09.529,Unplugged,0.32
1572225037357,2019-10-28T01:10:37.357,Unplugged,0.31
1572225078531,2019-10-28T01:11:18.531,Unplugged,0.3
1572225099009,2019-10-28T01:11:39.009,Unplugged,0.29
1572225201604,2019-10-28T01:13:21.604,Unplugged,0.28
1572225283641,2019-10-28T01:14:43.641,Unplugged,0.27
1572225468185,2019-10-28T01:17:48.185,Unplugged,0.26
1572225673144,2019-10-28T01:21:13.144,Unplugged,0.25
1572225693679,2019-10-28T01:21:33.679,Unplugged,0.24
1572226042032,2019-10-28T01:27:22.032,Unplugged,0.23
1572226062526,2019-10-28T01:27:42.526,Unplugged,0.22
1572226083079,2019-10-28T01:28:03.079,Unplugged,0.21
1572226288139,2019-10-28T01:31:28.139,Unplugged,0.2
1572226370272,2019-10-28T01:32:50.272,Unplugged,0.19
1572226390723,2019-10-28T01:33:10.723,Unplugged,0.18
1572226718664,2019-10-28T01:38:38.664,Unplugged,0.17
1572226841565,2019-10-28T01:40:41.565,Unplugged,0.16
1572226882543,2019-10-28T01:41:22.543,Unplugged,0.15
1572226964517,2019-10-28T01:42:44.517,Unplugged,0.14
1572227049175,2019-10-28T01:44:09.175,Charging,0.14
1572227091545,2019-10-28T01:44:51.545,Charging,0.15
1572227153399,2019-10-28T01:45:53.399,Charging,0.16
1572227215252,2019-10-28T01:46:55.252,Charging,0.17
1572227339087,2019-10-28T01:48:59.087,Charging,0.18
1572227421772,2019-10-28T01:50:21.772,Charging,0.19
1572227545396,2019-10-28T01:52:25.396,Charging,0.2
1572227566083,2019-10-28T01:52:46.083,Charging,0.19
1572227586745,2019-10-28T01:53:06.745,Charging,0.2
1572227689817,2019-10-28T01:54:49.817,Charging,0.21
1572227782860,2019-10-28T01:56:22.860,Locked,0.21
1572227792899,2019-10-28T01:56:32.899,Charging,0.22
1572227854593,2019-10-28T01:57:34.593,Charging,0.23
1572227895748,2019-10-28T01:58:15.748,Charging,0.24
1572227978093,2019-10-28T01:59:38.093,Charging,0.25
