timestamp,UTC time,event,level
1572199219679,2019-10-27T18:00:19.679,Locked,0.57
1572199225166,2019-10-27T18:00:25.166,Charging,0.58
1572199246709,2019-10-27T18:00:46.709,Unplugged,0.58
1572199341320,2019-10-27T18:02:21.320,Unlocked,0.58
1572199391040,2019-10-27T18:03:11.040,Locked,0.58
1572199730044,2019-10-27T18:08:50.044,Unlocked,0.58
1572199738769,2019-10-27T18:08:58.769,Unplugged,0.57
1572199759298,2019-10-27T18:09:19.298,Unplugged,0.56
1572199779806,2019-10-27T18:09:39.806,Unplugged,0.55
1572199800339,2019-10-27T18:10:00.339,Unplugged,0.54
1572199820839,2019-10-27T18:10:20.839,Unplugged,0.53
1572199841375,2019-10-27T18:10:41.375,Unplugged,0.52
1572199861851,2019-10-27T18:11:01.851,Unplugged,0.51
1572199902874,2019-10-27T18:11:42.874,Unplugged,0.5
1572199943859,2019-10-27T18:12:23.859,Unplugged,0.49
1572199984844,2019-10-27T18:13:04.844,Unplugged,0.48
1572200025914,2019-10-27T18:13:45.914,Unplugged,0.47
1572200066909,2019-10-27T18:14:26.909,Unplugged,0.46
1572200087374,2019-10-27T18:14:47.374,Unplugged,0.45
1572200107845,2019-10-27T18:15:07.845,Unplugged,0.44
1572200111186,2019-10-27T18:15:11.186,Locked,0.44
1572201828541,2019-10-27T18:43:48.541,Unlocked,0.44
1572201849950,2019-10-27T18:44:09.950,Unplugged,0.43
1572201870396,2019-10-27T18:44:30.396,Unplugged,0.42
1572201890907,2019-10-27T18:44:50.907,Unplugged,0.4
1572201900883,2019-10-27T18:45:00.883,Unplugged,0.39
1572201911459,2019-10-27T18:45:11.459,Unplugged,0.38
1572201931900,2019-10-27T18:45:31.900,Unplugged,0.37
1572201952458,2019-10-27T18:45:52.458,Unplugged,0.36
1572201972976,2019-10-27T18:46:12.976,Unplugged,0.35
1572201982929,2019-10-27T18:46:22.929,Unplugged,0.34
1572201993421,2019-10-27T18:46:33.421,Unplugged,0.33
1572202003435,2019-10-27T18:46:43.435,Unplugged,0.32
1572202013908,2019-10-27T18:46:53.908,Unplugged,0.31
1572202034494,2019-10-27T18:47:14.494,Unplugged,0.3
1572202055120,2019-10-27T18:47:35.120,Unplugged,0.29
1572202064969,2019-10-27T18:47:44.969,Unplugged,0.28
1572202075687,2019-10-27T18:47:55.687,Unplugged,0.27
1572202085616,2019-10-27T18:48:05.616,Unplugged,0.26
1572202097320,2019-10-27T18:48:17.320,Unplugged,0.25
1572202121617,2019-10-27T18:48:41.617,Unplugged,0.24
1572202122264,2019-10-27T18:48:42.264,Locked,0.24
1572202137154,2019-10-27T18:48:57.154,Unlocked,0.24
1572202138764,2019-10-27T18:48:58.764,Unplugged,0.23
1572202160469,2019-10-27T18:49:20.469,Unplugged,0.22
1572202182385,2019-10-27T18:49:42.385,Unplugged,0.21
1572202201796,2019-10-27T18:50:01.796,Unplugged,0.2
1572202222414,2019-10-27T18:50:22.414,Unplugged,0.19
1572202243127,2019-10-27T18:50:43.127,Unplugged,0.18
1572202263869,2019-10-27T18:51:03.869,Unplugged,0.17
1572202284507,2019-10-27T18:51:24.507,Unplugged,0.16
1572202304977,2019-10-27T18:51:44.977,Unplugged,0.14
1572202314981,2019-10-27T18:51:54.981,Unplugged,0.13
1572202325648,2019-10-27T18:52:05.648,Unplugged,0.12
1572202346345,2019-10-27T18:52:26.345,Unplugged,0.11
1572202367080,2019-10-27T18:52:47.080,Unplugged,0.1
1572202387765,2019-10-27T18:53:07.765,Unplugged,0.09
1572202408546,2019-10-27T18:53:28.546,Unplugged,0.08
1572202429233,2019-10-27T18:53:49.233,Unplugged,0.07
1572202470255,2019-10-27T18:54:30.255,Locked,0.07
1572202578784,2019-10-27T18:56:18.784,Unlocked,0.07
1572202714394,2019-10-27T18:58:34.394,Locked,0.07
1572202743435,2019-10-27T18:59:03.435,Unlocked,0.07
1572202778206,2019-10-27T18:59:38.206,Locked,0.07
1572202787759,2019-10-27T18:59:47.759,Unlocked,0.07
