timestamp,UTC time,event,level
1570655011415,2019-10-09T21:03:31.415,Unplugged,0.27
1570655035356,2019-10-09T21:03:55.356,Unlocked,0.27
1570655073402,2019-10-09T21:04:33.402,Locked,0.27
1570655148396,2019-10-09T21:05:48.396,Unlocked,0.27
1570655156407,2019-10-09T21:05:56.407,Locked,0.27
1570655294666,2019-10-09T21:08:14.666,Unlocked,0.27
1570655322102,2019-10-09T21:08:42.102,Locked,0.27
1570655719520,2019-10-09T21:15:19.520,Unlocked,0.27
1570655789783,2019-10-09T21:16:29.783,Unplugged,0.26
1570655851322,2019-10-09T21:17:31.322,Unplugged,0.25
1570656056466,2019-10-09T21:20:56.466,Unplugged,0.24
1570656241053,2019-10-09T21:24:01.053,Unplugged,0.23
1570656364297,2019-10-09T21:26:04.297,Unplugged,0.22
1570656374529,2019-10-09T21:26:14.529,Locked,0.22
1570656528047,2019-10-09T21:28:48.047,Unplugged,0.21
1570656569039,2019-10-09T21:29:29.039,Unplugged,0.2
1570656978661,2019-10-09T21:36:18.661,Unplugged,0.19
1570657565773,2019-10-09T21:46:05.773,Unlocked,0.19
1570657593084,2019-10-09T21:46:33.084,Unplugged,0.18
1570657613589,2019-10-09T21:46:53.589,Unplugged,0.17
1570657867162,2019-10-09T21:51:07.162,Locked,0.17
1570657951484,2019-10-09T21:52:31.484,Unlocked,0.17
