timestamp,UTC time,event,level
1571536839957,2019-10-20T02:00:39.957,Charging,0.4
1571536922566,2019-10-20T02:02:02.566,Charging,0.41
1571536984461,2019-10-20T02:03:04.461,Charging,0.42
1571537087801,2019-10-20T02:04:47.801,Charging,0.43
1571537190945,2019-10-20T02:06:30.945,Charging,0.44
1571537294348,2019-10-20T02:08:14.348,Charging,0.45
1571537377078,2019-10-20T02:09:37.078,Charging,0.46
1571537459579,2019-10-20T02:10:59.579,Charging,0.47
1571537562514,2019-10-20T02:12:42.514,Charging,0.48
1571537600718,2019-10-20T02:13:20.718,Unplugged,0.48
1571537745187,2019-10-20T02:15:45.187,Unplugged,0.47
1571537765678,2019-10-20T02:16:05.678,Unplugged,0.46
1571537848092,2019-10-20T02:17:28.092,Unplugged,0.45
1571537930286,2019-10-20T02:18:50.286,Unplugged,0.44
1571537992625,2019-10-20T02:19:52.625,Unplugged,0.43
1571538012637,2019-10-20T02:20:12.637,Unplugged,0.42
1571538053931,2019-10-20T02:20:53.931,Unplugged,0.41
1571538115879,2019-10-20T02:21:55.879,Unplugged,0.4
1571538177666,2019-10-20T02:22:57.666,Unplugged,0.39
1571538260005,2019-10-20T02:24:20.005,Unplugged,0.38
1571538280542,2019-10-20T02:24:40.542,Unplugged,0.37
1571538405026,2019-10-20T02:26:45.026,Unplugged,0.36
1571538425466,2019-10-20T02:27:05.466,Unplugged,0.35
1571538549023,2019-10-20T02:29:09.023,Unplugged,0.34
1571538611585,2019-10-20T02:30:11.585,Unplugged,0.33
1571538673594,2019-10-20T02:31:13.594,Unplugged,0.32
1571538735381,2019-10-20T02:32:15.381,Unplugged,0.31
1571538797037,2019-10-20T02:33:17.037,Unplugged,0.3
1571538830208,2019-10-20T02:33:50.208,Locked,0.3
1571538891606,2019-10-20T02:34:51.606,Unlocked,0.3
1571538940802,2019-10-20T02:35:40.802,Unplugged,0.29
1571539084653,2019-10-20T02:38:04.653,Unplugged,0.28
1571539125635,2019-10-20T02:38:45.635,Unplugged,0.27
1571539269011,2019-10-20T02:41:09.011,Unplugged,0.26
1571539371420,2019-10-20T02:42:51.420,Unplugged,0.24
1571539391957,2019-10-20T02:43:11.957,Unplugged,0.23
1571539425053,2019-10-20T02:43:45.053,Locked,0.23
1571539687966,2019-10-20T02:48:07.966,Unlocked,0.23
1571539700986,2019-10-20T02:48:20.986,Charging,0.23
1571539783632,2019-10-20T02:49:43.632,Charging,0.24
1571539907957,2019-10-20T02:51:47.957,Charging,0.25
1571540052125,2019-10-20T02:54:12.125,Charging,0.26
1571540196531,2019-10-20T02:56:36.531,Charging,0.27
1571540278951,2019-10-20T02:57:58.951,Charging,0.28
1571540382101,2019-10-20T02:59:42.101,Charging,0.29
