timestamp,UTC time,event,level
1572206403030,2019-10-27T20:00:03.030,Charging,0.23
1572206423661,2019-10-27T20:00:23.661,Charging,0.24
1572206485552,2019-10-27T20:01:25.552,Charging,0.25
1572206567950,2019-10-27T20:02:47.950,Charging,0.26
1572206691574,2019-10-27T20:04:51.574,Charging,0.27
1572206774058,2019-10-27T20:06:14.058,Charging,0.28
1572206835888,2019-10-27T20:07:15.888,Charging,0.29
1572206939153,2019-10-27T20:08:59.153,Charging,0.3
1572207062963,2019-10-27T20:11:02.963,Charging,0.31
1572207166071,2019-10-27T20:12:46.071,Charging,0.32
1572207269451,2019-10-27T20:14:29.451,Charging,0.33
1572207311163,2019-10-27T20:15:11.163,Unplugged,0.33
1572207365078,2019-10-27T20:16:05.078,Locked,0.33
1572207381508,2019-10-27T20:16:21.508,Unlocked,0.33
1572207394118,2019-10-27T20:16:34.118,Unplugged,0.32
1572207434994,2019-10-27T20:17:14.994,Unplugged,0.31
1572207455500,2019-10-27T20:17:35.500,Unplugged,0.3
1572207520680,2019-10-27T20:18:40.680,Charging,0.3
1572207562086,2019-10-27T20:19:22.086,Charging,0.31
1572207581074,2019-10-27T20:19:41.074,Locked,0.31
1572207603234,2019-10-27T20:20:03.234,Charging,0.32
1572207706302,2019-10-27T20:21:46.302,Charging,0.33
1572207768130,2019-10-27T20:22:48.130,Charging,0.34
1572207850508,2019-10-27T20:24:10.508,Charging,0.35
1572207953501,2019-10-27T20:25:53.501,Charging,0.36
1572208035900,2019-10-27T20:27:15.900,Charging,0.37
1572208093177,2019-10-27T20:28:13.177,Unplugged,0.37
1572208111627,2019-10-27T20:28:31.627,Unplugged,0.38
1572208112035,2019-10-27T20:28:32.035,Charging,0.38
1572208131307,2019-10-27T20:28:51.307,Unlocked,0.38
1572208235980,2019-10-27T20:30:35.980,Charging,0.39
1572208380603,2019-10-27T20:33:00.603,Charging,0.4
1572208587409,2019-10-27T20:36:27.409,Charging,0.41
1572208669862,2019-10-27T20:37:49.862,Charging,0.42
1572208773817,2019-10-27T20:39:33.817,Charging,0.43
1572208835825,2019-10-27T20:40:35.825,Charging,0.44
1572209001092,2019-10-27T20:43:21.092,Charging,0.45
1572209165898,2019-10-27T20:46:05.898,Charging,0.46
1572209268975,2019-10-27T20:47:48.975,Charging,0.47
1572209351823,2019-10-27T20:49:11.823,Charging,0.48
1572209502284,2019-10-27T20:51:42.284,Unplugged,0.48
1572209563935,2019-10-27T20:52:43.935,Unplugged,0.47
1572209584432,2019-10-27T20:53:04.432,Unplugged,0.46
1572209625416,2019-10-27T20:53:45.416,Unplugged,0.45
1572209707363,2019-10-27T20:55:07.363,Unplugged,0.44
1572209768972,2019-10-27T20:56:08.972,Unplugged,0.43
1572209789422,2019-10-27T20:56:29.422,Unplugged,0.42
1572209810028,2019-10-27T20:56:50.028,Unplugged,0.41
1572209871845,2019-10-27T20:57:51.845,Unplugged,0.4
1572209974400,2019-10-27T20:59:34.400,Unplugged,0.39
