timestamp,UTC time,event,level
1571274061519,2019-10-17T01:01:01.519,Unplugged,0.98
1571274236777,2019-10-17T01:03:56.777,Unlocked,0.98
1571274245903,2019-10-17T01:04:05.903,Unplugged,0.97
1571274368859,2019-10-17T01:06:08.859,Unplugged,0.96
1571274409928,2019-10-17T01:06:49.928,Unplugged,0.95
1571274430462,2019-10-17T01:07:10.462,Unplugged,0.94
1571274660142,2019-10-17T01:11:00.142,Locked,0.94
1571274709199,2019-10-17T01:11:49.199,Unlocked,0.94
1571274738024,2019-10-17T01:12:18.024,Unplugged,0.93
1571274758503,2019-10-17T01:12:38.503,Unplugged,0.92
1571274840559,2019-10-17T01:14:00.559,Unplugged,0.91
1571275046519,2019-10-17T01:17:26.519,Unplugged,0.9
1571275270535,2019-10-17T01:21:10.535,Locked,0.9
1571275345022,2019-10-17T01:22:25.022,Unlocked,0.9
1571275354053,2019-10-17T01:22:34.053,Unplugged,0.89
1571275435881,2019-10-17T01:23:55.881,Unplugged,0.88
1571275456452,2019-10-17T01:24:16.452,Unplugged,0.87
1571275640993,2019-10-17T01:27:20.993,Unplugged,0.86
1571275661483,2019-10-17T01:27:41.483,Unplugged,0.85
1571275682041,2019-10-17T01:28:02.041,Unplugged,0.84
1571275702471,2019-10-17T01:28:22.471,Unplugged,0.83
1571275722997,2019-10-17T01:28:42.997,Unplugged,0.82
1571275784750,2019-10-17T01:29:44.750,Unplugged,0.81
1571275805156,2019-10-17T01:30:05.156,Unplugged,0.8
1571275825655,2019-10-17T01:30:25.655,Unplugged,0.79
1571275866648,2019-10-17T01:31:06.648,Unplugged,0.78
1571275907601,2019-10-17T01:31:47.601,Unplugged,0.77
1571276010070,2019-10-17T01:33:30.070,Unplugged,0.76
1571276091993,2019-10-17T01:34:51.993,Unplugged,0.75
1571276132938,2019-10-17T01:35:32.938,Unplugged,0.74
1571276235388,2019-10-17T01:37:15.388,Unplugged,0.73
1571276358238,2019-10-17T01:39:18.238,Unplugged,0.72
1571276378757,2019-10-17T01:39:38.757,Unplugged,0.71
1571276399230,2019-10-17T01:39:59.230,Unplugged,0.7
1571276481246,2019-10-17T01:41:21.246,Unplugged,0.69
1571276870739,2019-10-17T01:47:50.739,Unplugged,0.68
1571276932388,2019-10-17T01:48:52.388,Unplugged,0.67
1571276993906,2019-10-17T01:49:53.906,Unplugged,0.66
1571277014461,2019-10-17T01:50:14.461,Unplugged,0.65
1571277034973,2019-10-17T01:50:34.973,Unplugged,0.64
1571277055479,2019-10-17T01:50:55.479,Unplugged,0.63
1571277239861,2019-10-17T01:53:59.861,Unplugged,0.62
1571277301365,2019-10-17T01:55:01.365,Unplugged,0.61
1571277362842,2019-10-17T01:56:02.842,Unplugged,0.6
1571277424322,2019-10-17T01:57:04.322,Unplugged,0.59
1571277445013,2019-10-17T01:57:25.013,Unplugged,0.58
1571277465290,2019-10-17T01:57:45.290,Unplugged,0.57
