timestamp,UTC time,event,level
1571857366782,2019-10-23T19:02:46.782,Charging,0.45
1571857483474,2019-10-23T19:04:43.474,Unplugged,0.45
1571857502951,2019-10-23T19:05:02.951,Unplugged,0.46
1571857503118,2019-10-23T19:05:03.118,Charging,0.46
1571857709807,2019-10-23T19:08:29.807,Charging,0.47
1571857833560,2019-10-23T19:10:33.560,Charging,0.48
1571857936715,2019-10-23T19:12:16.715,Charging,0.49
1571858060420,2019-10-23T19:14:20.420,Charging,0.5
1571858091868,2019-10-23T19:14:51.868,Unplugged,0.5
1571858297596,2019-10-23T19:18:17.596,Unplugged,0.49
1571858400736,2019-10-23T19:20:00.736,Unplugged,0.48
1571858441705,2019-10-23T19:20:41.705,Unplugged,0.47
1571858479543,2019-10-23T19:21:19.543,Locked,0.47
1571858632781,2019-10-23T19:23:52.781,Unlocked,0.47
1571858666953,2019-10-23T19:24:26.953,Unplugged,0.46
1571858687496,2019-10-23T19:24:47.496,Unplugged,0.45
1571858708008,2019-10-23T19:25:08.008,Unplugged,0.44
1571858728516,2019-10-23T19:25:28.516,Unplugged,0.43
1571858748984,2019-10-23T19:25:48.984,Unplugged,0.42
1571858769486,2019-10-23T19:26:09.486,Unplugged,0.4
1571858789970,2019-10-23T19:26:29.970,Unplugged,0.39
1571858810467,2019-10-23T19:26:50.467,Unplugged,0.38
1571859076917,2019-10-23T19:31:16.917,Unplugged,0.37
1571859097413,2019-10-23T19:31:37.413,Unplugged,0.36
1571859117886,2019-10-23T19:31:57.886,Unplugged,0.35
1571859138356,2019-10-23T19:32:18.356,Unplugged,0.34
1571859179293,2019-10-23T19:32:59.293,Unplugged,0.33
1571859199756,2019-10-23T19:33:19.756,Unplugged,0.32
1571859343080,2019-10-23T19:35:43.080,Unplugged,0.31
1571859363587,2019-10-23T19:36:03.587,Unplugged,0.3
1571859384103,2019-10-23T19:36:24.103,Unplugged,0.29
1571859404590,2019-10-23T19:36:44.590,Unplugged,0.28
1571859650817,2019-10-23T19:40:50.817,Unplugged,0.27
1571860142921,2019-10-23T19:49:02.921,Unplugged,0.26
1571860163418,2019-10-23T19:49:23.418,Unplugged,0.25
1571860204581,2019-10-23T19:50:04.581,Unplugged,0.24
1571860225185,2019-10-23T19:50:25.185,Unplugged,0.23
1571860450707,2019-10-23T19:54:10.707,Unplugged,0.22
1571860512456,2019-10-23T19:55:12.456,Unplugged,0.21
1571860532903,2019-10-23T19:55:32.903,Unplugged,0.2
1571860553409,2019-10-23T19:55:53.409,Unplugged,0.19
1571860573939,2019-10-23T19:56:13.939,Unplugged,0.18
1571860594435,2019-10-23T19:56:34.435,Unplugged,0.17
