timestamp,UTC time,event,level
1571894078678,2019-10-24T05:14:38.678,Charging,0.23
1571894308146,2019-10-24T05:18:28.146,Charging,0.24
1571894370802,2019-10-24T05:19:30.802,Charging,0.25
1571894432665,2019-10-24T05:20:32.665,Charging,0.26
1571894453283,2019-10-24T05:20:53.283,Charging,0.25
1571894575507,2019-10-24T05:22:55.507,Locked,0.25
1571894577108,2019-10-24T05:22:57.108,Charging,0.26
1571894585704,2019-10-24T05:23:05.704,Unlocked,0.26
1571894618304,2019-10-24T05:23:38.304,Charging,0.27
1571894658436,2019-10-24T05:24:18.436,Locked,0.27
1571894668871,2019-10-24T05:24:28.871,Unlocked,0.27
1571894680107,2019-10-24T05:24:40.107,Charging,0.28
1571894803671,2019-10-24T05:26:43.671,Charging,0.29
1571894906829,2019-10-24T05:28:26.829,Charging,0.3
1571894927407,2019-10-24T05:28:47.407,Charging,0.29
1571894968596,2019-10-24T05:29:28.596,Charging,0.3
1571895024847,2019-10-24T05:30:24.847,Unplugged,0.3
1571895066830,2019-10-24T05:31:06.830,Unplugged,0.29
1571895128349,2019-10-24T05:32:08.349,Unplugged,0.28
1571895190031,2019-10-24T05:33:10.031,Unplugged,0.27
1571895210480,2019-10-24T05:33:30.480,Unplugged,0.26
1571895251575,2019-10-24T05:34:11.575,Unplugged,0.25
1571895350555,2019-10-24T05:35:50.555,Locked,0.25
1571895363436,2019-10-24T05:36:03.436,Unplugged,0.26
1571895363688,2019-10-24T05:36:03.688,Charging,0.26
1571895384337,2019-10-24T05:36:24.337,Charging,0.27
1571895425493,2019-10-24T05:37:05.493,Charging,0.28
1571895466725,2019-10-24T05:37:46.725,Charging,0.29
1571895528415,2019-10-24T05:38:48.415,Charging,0.3
1571895549016,2019-10-24T05:39:09.016,Charging,0.29
1571895569655,2019-10-24T05:39:29.655,Charging,0.3
1571895631327,2019-10-24T05:40:31.327,Charging,0.31
1571895672552,2019-10-24T05:41:12.552,Charging,0.32
1571895713681,2019-10-24T05:41:53.681,Charging,0.33
1571895775472,2019-10-24T05:42:55.472,Charging,0.34
1571895837191,2019-10-24T05:43:57.191,Charging,0.35
1571895857812,2019-10-24T05:44:17.812,Charging,0.34
1571895878442,2019-10-24T05:44:38.442,Charging,0.35
1571895919620,2019-10-24T05:45:19.620,Charging,0.36
1571895960801,2019-10-24T05:46:00.801,Charging,0.37
1571896022616,2019-10-24T05:47:02.616,Charging,0.38
1571896084405,2019-10-24T05:48:04.405,Charging,0.39
1571896166771,2019-10-24T05:49:26.771,Charging,0.4
1571896207939,2019-10-24T05:50:07.939,Charging,0.41
1571896269740,2019-10-24T05:51:09.740,Charging,0.42
1571896331462,2019-10-24T05:52:11.462,Charging,0.43
1571896393233,2019-10-24T05:53:13.233,Charging,0.44
1571896475653,2019-10-24T05:54:35.653,Charging,0.45
1571896516804,2019-10-24T05:55:16.804,Charging,0.46
1571896578612,2019-10-24T05:56:18.612,Charging,0.47
1571896660953,2019-10-24T05:57:40.953,Charging,0.48
1571896702119,2019-10-24T05:58:22.119,Charging,0.49
1571896784588,2019-10-24T05:59:44.588,Charging,0.5
