timestamp,UTC time,event,level
1572220934484,2019-10-28T00:02:14.484,Unplugged,0.59
1572220975469,2019-10-28T00:02:55.469,Unplugged,0.58
1572221200981,2019-10-28T00:06:40.981,Unplugged,0.57
1572221241992,2019-10-28T00:07:21.992,Unplugged,0.56
1572221262469,2019-10-28T00:07:42.469,Unplugged,0.55
1572221488471,2019-10-28T00:11:28.471,Unplugged,0.54
1572221550015,2019-10-28T00:12:30.015,Unplugged,0.53
1572221898921,2019-10-28T00:18:18.921,Unplugged,0.52
1572222329256,2019-10-28T00:25:29.256,Unplugged,0.51
1572222386780,2019-10-28T00:26:26.780,Locked,0.51
1572222423330,2019-10-28T00:27:03.330,Unlocked,0.51
1572222452197,2019-10-28T00:27:32.197,Unplugged,0.5
1572222493175,2019-10-28T00:28:13.175,Unplugged,0.49
1572222513699,2019-10-28T00:28:33.699,Unplugged,0.48
1572222862176,2019-10-28T00:34:22.176,Unplugged,0.47
1572222923694,2019-10-28T00:35:23.694,Unplugged,0.46
1572222964700,2019-10-28T00:36:04.700,Unplugged,0.45
1572223087947,2019-10-28T00:38:07.947,Unplugged,0.44
1572223293230,2019-10-28T00:41:33.230,Unplugged,0.43
1572223437686,2019-10-28T00:43:57.686,Unplugged,0.42
1572223499273,2019-10-28T00:44:59.273,Unplugged,0.41
1572223519814,2019-10-28T00:45:19.814,Unplugged,0.4
1572223929773,2019-10-28T00:52:09.773,Unplugged,0.39
1572224052918,2019-10-28T00:54:12.918,Unplugged,0.38
1572224073447,2019-10-28T00:54:33.447,Unplugged,0.37
1572224258057,2019-10-28T00:57:38.057,Unplugged,0.36
1572224319609,2019-10-28T00:58:39.609,Unplugged,0.35
