timestamp,UTC time,event,level
1570665653618,2019-10-10T00:00:53.618,Charging,0.27
1570665694816,2019-10-10T00:01:34.816,Charging,0.28
1570665818562,2019-10-10T00:03:38.562,Charging,0.29
1570665901823,2019-10-10T00:05:01.823,Charging,0.3
1570665984207,2019-10-10T00:06:24.207,Charging,0.31
1570666025364,2019-10-10T00:07:05.364,Charging,0.32
1570666128417,2019-10-10T00:08:48.417,Charging,0.33
1570666210813,2019-10-10T00:10:10.813,Charging,0.34
1570666233818,2019-10-10T00:10:33.818,Unplugged,0.34
1570666250494,2019-10-10T00:10:50.494,Unplugged,0.35
1570666250646,2019-10-10T00:10:50.646,Charging,0.35
1570666271453,2019-10-10T00:11:11.453,Charging,0.34
1570666346192,2019-10-10T00:12:26.192,Locked,0.34
1570666354040,2019-10-10T00:12:34.040,Charging,0.35
1570666388722,2019-10-10T00:13:08.722,Unlocked,0.35
1570666436247,2019-10-10T00:13:56.247,Charging,0.36
1570666442774,2019-10-10T00:14:02.774,Locked,0.36
