timestamp,UTC time,event,level
1571529654297,2019-10-20T00:00:54.297,Unplugged,0.45
1571529736287,2019-10-20T00:02:16.287,Unplugged,0.44
1571529818282,2019-10-20T00:03:38.282,Unplugged,0.43
1571529900280,2019-10-20T00:05:00.280,Unplugged,0.42
1571530084912,2019-10-20T00:08:04.912,Unplugged,0.41
1571530125895,2019-10-20T00:08:45.895,Unplugged,0.4
1571530146374,2019-10-20T00:09:06.374,Unplugged,0.39
1571530166861,2019-10-20T00:09:26.861,Unplugged,0.38
1571530187388,2019-10-20T00:09:47.388,Unplugged,0.37
1571530330880,2019-10-20T00:12:10.880,Unplugged,0.36
1571530433358,2019-10-20T00:13:53.358,Unplugged,0.35
1571530597298,2019-10-20T00:16:37.298,Unplugged,0.34
1571530679245,2019-10-20T00:17:59.245,Unplugged,0.33
1571530700085,2019-10-20T00:18:20.085,Unplugged,0.32
1571530720521,2019-10-20T00:18:40.521,Unplugged,0.31
1571530741051,2019-10-20T00:19:01.051,Unplugged,0.3
1571530761548,2019-10-20T00:19:21.548,Unplugged,0.29
1571530782062,2019-10-20T00:19:42.062,Unplugged,0.28
1571530802564,2019-10-20T00:20:02.564,Unplugged,0.27
1571530823109,2019-10-20T00:20:23.109,Unplugged,0.26
1571530843712,2019-10-20T00:20:43.712,Unplugged,0.25
1571530864251,2019-10-20T00:21:04.251,Unplugged,0.24
1571531008067,2019-10-20T00:23:28.067,Unplugged,0.23
1571531028483,2019-10-20T00:23:48.483,Unplugged,0.22
1571531049045,2019-10-20T00:24:09.045,Unplugged,0.21
1571531069551,2019-10-20T00:24:29.551,Unplugged,0.2
1571531090833,2019-10-20T00:24:50.833,Unplugged,0.19
1571531111002,2019-10-20T00:25:11.002,Unplugged,0.18
1571531131490,2019-10-20T00:25:31.490,Unplugged,0.16
1571531152007,2019-10-20T00:25:52.007,Unplugged,0.15
1571531172543,2019-10-20T00:26:12.543,Unplugged,0.14
1571531213624,2019-10-20T00:26:53.624,Unplugged,0.13
1571531747706,2019-10-20T00:35:47.706,Unplugged,0.12
1571531768020,2019-10-20T00:36:08.020,Unplugged,0.11
1571532383194,2019-10-20T00:46:23.194,Unplugged,0.1
1571532436248,2019-10-20T00:47:16.248,Charging,0.1
1571532477748,2019-10-20T00:47:57.748,Charging,0.11
1571532519141,2019-10-20T00:48:39.141,Charging,0.1
1571532705117,2019-10-20T00:51:45.117,Charging,0.11
1571532891169,2019-10-20T00:54:51.169,Charging,0.12
1571533035596,2019-10-20T00:57:15.596,Charging,0.13
1571533159736,2019-10-20T00:59:19.736,Charging,0.14
