timestamp,UTC time,event,level
1570482105589,2019-10-07T21:01:45.589,Charging,0.47
1570482209369,2019-10-07T21:03:29.369,Charging,0.48
1570482333115,2019-10-07T21:05:33.115,Charging,0.49
1570482407321,2019-10-07T21:06:47.321,Unplugged,0.49
1570482415734,2019-10-07T21:06:55.734,Charging,0.49
1570482415964,2019-10-07T21:06:55.964,Unplugged,0.49
1570482580199,2019-10-07T21:09:40.199,Unplugged,0.48
1570482662241,2019-10-07T21:11:02.241,Unplugged,0.47
1570482682720,2019-10-07T21:11:22.720,Unplugged,0.46
1570482826203,2019-10-07T21:13:46.203,Unplugged,0.45
1570482970127,2019-10-07T21:16:10.127,Charging,0.45
1570482990990,2019-10-07T21:16:30.990,Charging,0.46
1570483073466,2019-10-07T21:17:53.466,Charging,0.47
1570483176529,2019-10-07T21:19:36.529,Charging,0.48
1570483279711,2019-10-07T21:21:19.711,Charging,0.49
1570483403353,2019-10-07T21:23:23.353,Charging,0.5
1570483485807,2019-10-07T21:24:45.807,Charging,0.51
1570483588941,2019-10-07T21:26:28.941,Charging,0.52
1570483671356,2019-10-07T21:27:51.356,Charging,0.53
1570483795037,2019-10-07T21:29:55.037,Charging,0.54
1570483918816,2019-10-07T21:31:58.816,Charging,0.55
1570484001318,2019-10-07T21:33:21.318,Charging,0.56
1570484083840,2019-10-07T21:34:43.840,Charging,0.57
1570484145760,2019-10-07T21:35:45.760,Charging,0.58
1570484249193,2019-10-07T21:37:29.193,Charging,0.59
1570484308869,2019-10-07T21:38:28.869,Locked,0.59
1570484331578,2019-10-07T21:38:51.578,Charging,0.6
1570484393308,2019-10-07T21:39:53.308,Charging,0.61
1570484455048,2019-10-07T21:40:55.048,Charging,0.62
1570484516598,2019-10-07T21:41:56.598,Charging,0.63
1570484571225,2019-10-07T21:42:51.225,Unlocked,0.63
1570484640543,2019-10-07T21:44:00.543,Charging,0.64
1570484743847,2019-10-07T21:45:43.847,Charging,0.65
1570484826323,2019-10-07T21:47:06.323,Charging,0.66
1570484949936,2019-10-07T21:49:09.936,Charging,0.67
1570485073550,2019-10-07T21:51:13.550,Charging,0.68
1570485259350,2019-10-07T21:54:19.350,Charging,0.69
1570485341467,2019-10-07T21:55:41.467,Charging,0.7
1570485344979,2019-10-07T21:55:44.979,Locked,0.7
1570485423569,2019-10-07T21:57:03.569,Charging,0.71
1570485485121,2019-10-07T21:58:05.121,Charging,0.72
1570485567216,2019-10-07T21:59:27.216,Charging,0.73
