timestamp,UTC time,event,level
1571533242248,2019-10-20T01:00:42.248,Charging,0.15
1571533262850,2019-10-20T01:01:02.850,Charging,0.14
1571533283620,2019-10-20T01:01:23.620,Charging,0.15
1571533304233,2019-10-20T01:01:44.233,Charging,0.14
1571533306628,2019-10-20T01:01:46.628,Unplugged,0.14
1571533429994,2019-10-20T01:03:49.994,Unplugged,0.13
1571533567140,2019-10-20T01:06:07.140,Locked,0.13
1571533571455,2019-10-20T01:06:11.455,Unlocked,0.13
1571533737347,2019-10-20T01:08:57.347,Unplugged,0.12
1571533757850,2019-10-20T01:09:17.850,Unplugged,0.11
1571533873026,2019-10-20T01:11:13.026,Locked,0.11
1571533922271,2019-10-20T01:12:02.271,Unlocked,0.11
1571533942247,2019-10-20T01:12:22.247,Unplugged,0.1
1571533949226,2019-10-20T01:12:29.226,Charging,0.1
1571533990633,2019-10-20T01:13:10.633,Charging,0.11
1571534031956,2019-10-20T01:13:51.956,Charging,0.12
1571534135527,2019-10-20T01:15:35.527,Charging,0.13
1571534218071,2019-10-20T01:16:58.071,Charging,0.14
1571534362581,2019-10-20T01:19:22.581,Charging,0.15
1571534548250,2019-10-20T01:22:28.250,Charging,0.16
1571534630678,2019-10-20T01:23:50.678,Charging,0.17
1571534733955,2019-10-20T01:25:33.955,Charging,0.18
1571534757075,2019-10-20T01:25:57.075,Locked,0.18
1571534775116,2019-10-20T01:26:15.116,Charging,0.19
1571534857508,2019-10-20T01:27:37.508,Charging,0.2
1571534940739,2019-10-20T01:29:00.739,Charging,0.21
1571534987422,2019-10-20T01:29:47.422,Unlocked,0.21
1571535002800,2019-10-20T01:30:02.800,Charging,0.22
1571535064653,2019-10-20T01:31:04.653,Charging,0.23
1571535208999,2019-10-20T01:33:28.999,Charging,0.24
1571535291539,2019-10-20T01:34:51.539,Charging,0.25
1571535312112,2019-10-20T01:35:12.112,Charging,0.24
1571535332777,2019-10-20T01:35:32.777,Charging,0.25
1571535435909,2019-10-20T01:37:15.909,Charging,0.26
1571535496521,2019-10-20T01:38:16.521,Locked,0.26
1571535497771,2019-10-20T01:38:17.771,Charging,0.27
1571535543252,2019-10-20T01:39:03.252,Unlocked,0.27
1571535559623,2019-10-20T01:39:19.623,Charging,0.28
1571535703904,2019-10-20T01:41:43.904,Charging,0.29
1571535806979,2019-10-20T01:43:26.979,Charging,0.3
1571535930759,2019-10-20T01:45:30.759,Charging,0.31
1571536033923,2019-10-20T01:47:13.923,Charging,0.32
1571536157848,2019-10-20T01:49:17.848,Charging,0.33
1571536302687,2019-10-20T01:51:42.687,Charging,0.34
1571536385239,2019-10-20T01:53:05.239,Charging,0.35
1571536468031,2019-10-20T01:54:28.031,Charging,0.36
1571536550763,2019-10-20T01:55:50.763,Charging,0.37
1571536612736,2019-10-20T01:56:52.736,Charging,0.38
1571536736767,2019-10-20T01:58:56.767,Charging,0.39
