timestamp,UTC time,event,level
1572213656947,2019-10-27T22:00:56.947,Charging,0.35
1572213735838,2019-10-27T22:02:15.838,Unplugged,0.35
1572213768930,2019-10-27T22:02:48.930,Charging,0.35
1572213810617,2019-10-27T22:03:30.617,Charging,0.36
1572213872281,2019-10-27T22:04:32.281,Charging,0.37
1572213934039,2019-10-27T22:05:34.039,Charging,0.38
1572214016571,2019-10-27T22:06:56.571,Charging,0.39
1572214119740,2019-10-27T22:08:39.740,Charging,0.4
1572214202116,2019-10-27T22:10:02.116,Charging,0.41
1572214305473,2019-10-27T22:11:45.473,Charging,0.42
1572214346698,2019-10-27T22:12:26.698,Charging,0.43
1572214491218,2019-10-27T22:14:51.218,Charging,0.44
1572214594424,2019-10-27T22:16:34.424,Charging,0.45
1572214677033,2019-10-27T22:17:57.033,Charging,0.46
1572214759714,2019-10-27T22:19:19.714,Charging,0.47
1572214883448,2019-10-27T22:21:23.448,Charging,0.48
1572214986840,2019-10-27T22:23:06.840,Charging,0.49
1572215090079,2019-10-27T22:24:50.079,Charging,0.5
1572215172685,2019-10-27T22:26:12.685,Charging,0.51
1572215255535,2019-10-27T22:27:35.535,Charging,0.52
1572215338210,2019-10-27T22:28:58.210,Charging,0.53
1572215420776,2019-10-27T22:30:20.776,Charging,0.54
1572215523885,2019-10-27T22:32:03.885,Charging,0.55
1572215627144,2019-10-27T22:33:47.144,Charging,0.56
1572215709857,2019-10-27T22:35:09.857,Charging,0.57
1572215792332,2019-10-27T22:36:32.332,Charging,0.58
1572215895602,2019-10-27T22:38:15.602,Charging,0.59
1572215978239,2019-10-27T22:39:38.239,Charging,0.6
1572216061500,2019-10-27T22:41:01.500,Charging,0.61
1572216122599,2019-10-27T22:42:02.599,Locked,0.61
1572216123300,2019-10-27T22:42:03.300,Charging,0.62
1572216205472,2019-10-27T22:43:25.472,Charging,0.63
1572216246651,2019-10-27T22:44:06.651,Charging,0.64
1572216329019,2019-10-27T22:45:29.019,Charging,0.65
1572216390619,2019-10-27T22:46:30.619,Charging,0.66
1572216452177,2019-10-27T22:47:32.177,Charging,0.67
1572216513781,2019-10-27T22:48:33.781,Charging,0.68
1572216575309,2019-10-27T22:49:35.309,Charging,0.69
1572216657391,2019-10-27T22:50:57.391,Charging,0.7
1572216719007,2019-10-27T22:51:59.007,Charging,0.71
1572216801108,2019-10-27T22:53:21.108,Charging,0.72
1572216862626,2019-10-27T22:54:22.626,Charging,0.73
1572216924175,2019-10-27T22:55:24.175,Charging,0.74
1572217006291,2019-10-27T22:56:46.291,Charging,0.75
1572217067838,2019-10-27T22:57:47.838,Charging,0.76
1572217149934,2019-10-27T22:59:09.934,Charging,0.77
