timestamp,UTC time,event,level
1570392029044,2019-10-06T20:00:29.044,Charging,0.63
1570392090606,2019-10-06T20:01:30.606,Charging,0.64
1570392152130,2019-10-06T20:02:32.130,Charging,0.65
1570392234291,2019-10-06T20:03:54.291,Charging,0.66
1570392295836,2019-10-06T20:04:55.836,Charging,0.67
1570392377972,2019-10-06T20:06:17.972,Charging,0.68
1570392439513,2019-10-06T20:07:19.513,Charging,0.69
1570392521651,2019-10-06T20:08:41.651,Charging,0.7
1570392583213,2019-10-06T20:09:43.213,Charging,0.71
1570392665342,2019-10-06T20:11:05.342,Charging,0.72
1570392747477,2019-10-06T20:12:27.477,Charging,0.73
1570392809095,2019-10-06T20:13:29.095,Charging,0.74
1570392891144,2019-10-06T20:14:51.144,Charging,0.75
1570392952794,2019-10-06T20:15:52.794,Charging,0.76
1570393034909,2019-10-06T20:17:14.909,Charging,0.77
1570393117035,2019-10-06T20:18:37.035,Charging,0.78
1570393219667,2019-10-06T20:20:19.667,Charging,0.79
1570393301745,2019-10-06T20:21:41.745,Charging,0.8
1570393404449,2019-10-06T20:23:24.449,Charging,0.81
1570393486451,2019-10-06T20:24:46.451,Charging,0.82
1570393589213,2019-10-06T20:26:29.213,Charging,0.83
1570393671340,2019-10-06T20:27:51.340,Charging,0.84
1570393774003,2019-10-06T20:29:34.003,Charging,0.85
1570393856107,2019-10-06T20:30:56.107,Charging,0.86
1570393959541,2019-10-06T20:32:39.541,Charging,0.87
1570394041636,2019-10-06T20:34:01.636,Charging,0.88
1570394144327,2019-10-06T20:35:44.327,Charging,0.89
1570394246913,2019-10-06T20:37:26.913,Charging,0.9
1570394370304,2019-10-06T20:39:30.304,Charging,0.91
1570394493488,2019-10-06T20:41:33.488,Charging,0.92
1570394657666,2019-10-06T20:44:17.666,Charging,0.93
1570394821974,2019-10-06T20:47:01.974,Charging,0.94
1570395047841,2019-10-06T20:50:47.841,Charging,0.95
1570395314721,2019-10-06T20:55:14.721,Charging,0.96
