timestamp,UTC time,event,level
1571868106483,2019-10-23T22:01:46.483,Charging,0.39
1571868209684,2019-10-23T22:03:29.684,Charging,0.4
1571868292304,2019-10-23T22:04:52.304,Charging,0.41
1571868374727,2019-10-23T22:06:14.727,Charging,0.42
1571868477828,2019-10-23T22:07:57.828,Charging,0.43
1571868622187,2019-10-23T22:10:22.187,Charging,0.44
1571868704678,2019-10-23T22:11:44.678,Charging,0.45
1571868787097,2019-10-23T22:13:07.097,Charging,0.46
1571868931883,2019-10-23T22:15:31.883,Charging,0.47
1571869055828,2019-10-23T22:17:35.828,Charging,0.48
1571869180707,2019-10-23T22:19:40.707,Charging,0.49
1571869220389,2019-10-23T22:20:20.389,Unplugged,0.49
1571869426543,2019-10-23T22:23:46.543,Unplugged,0.48
1571869570052,2019-10-23T22:26:10.052,Unplugged,0.47
1571869611381,2019-10-23T22:26:51.381,Unplugged,0.46
1571869672681,2019-10-23T22:27:52.681,Unplugged,0.45
1571869693159,2019-10-23T22:28:13.159,Unplugged,0.44
1571869816131,2019-10-23T22:30:16.131,Unplugged,0.43
1571870144262,2019-10-23T22:35:44.262,Unplugged,0.42
1571870164581,2019-10-23T22:36:04.581,Unplugged,0.41
1571870348958,2019-10-23T22:39:08.958,Unplugged,0.4
1571870369435,2019-10-23T22:39:29.435,Unplugged,0.39
1571870451347,2019-10-23T22:40:51.347,Unplugged,0.38
1571870615245,2019-10-23T22:43:35.245,Unplugged,0.37
1571870676696,2019-10-23T22:44:36.696,Unplugged,0.36
1571870738205,2019-10-23T22:45:38.205,Unplugged,0.35
1571870758666,2019-10-23T22:45:58.666,Unplugged,0.34
1571870779138,2019-10-23T22:46:19.138,Unplugged,0.33
1571870799620,2019-10-23T22:46:39.620,Unplugged,0.32
1571870820161,2019-10-23T22:47:00.161,Unplugged,0.31
1571871189166,2019-10-23T22:53:09.166,Unplugged,0.3
1571871250611,2019-10-23T22:54:10.611,Unplugged,0.29
1571871271118,2019-10-23T22:54:31.118,Unplugged,0.28
1571871517026,2019-10-23T22:58:37.026,Unplugged,0.27
1571871537422,2019-10-23T22:58:57.422,Unplugged,0.26
1571871578527,2019-10-23T22:59:38.527,Unplugged,0.25
