timestamp,UTC time,event,level
1571248923998,2019-10-16T18:02:03.998,Unplugged,0.23
1571249067395,2019-10-16T18:04:27.395,Unplugged,0.22
1571249149353,2019-10-16T18:05:49.353,Unplugged,0.21
1571249272289,2019-10-16T18:07:52.289,Unplugged,0.2
1571249333893,2019-10-16T18:08:53.893,Unplugged,0.19
1571249703427,2019-10-16T18:15:03.427,Unplugged,0.18
1571249785424,2019-10-16T18:16:25.424,Unplugged,0.17
1571249826355,2019-10-16T18:17:06.355,Unplugged,0.16
1571249990355,2019-10-16T18:19:50.355,Unplugged,0.15
1571250380065,2019-10-16T18:26:20.065,Unplugged,0.14
1571250523480,2019-10-16T18:28:43.480,Unplugged,0.13
1571250638932,2019-10-16T18:30:38.932,Locked,0.13
1571250709434,2019-10-16T18:31:49.434,Unlocked,0.13
1571250728402,2019-10-16T18:32:08.402,Unplugged,0.12
1571250789884,2019-10-16T18:33:09.884,Unplugged,0.11
1571250872015,2019-10-16T18:34:32.015,Unplugged,0.1
1571250892463,2019-10-16T18:34:52.463,Unplugged,0.09
1571250981986,2019-10-16T18:36:21.986,Locked,0.09
1571251185991,2019-10-16T18:39:45.991,Unlocked,0.09
1571251218410,2019-10-16T18:40:18.410,Unplugged,0.08
1571251218614,2019-10-16T18:40:18.614,Charging,0.08
1571251260114,2019-10-16T18:41:00.114,Charging,0.09
1571251280747,2019-10-16T18:41:20.747,Charging,0.1
1571251301369,2019-10-16T18:41:41.369,Charging,0.11
1571251383955,2019-10-16T18:43:03.955,Charging,0.12
1571251445811,2019-10-16T18:44:05.811,Charging,0.13
1571251487080,2019-10-16T18:44:47.080,Charging,0.14
1571251652339,2019-10-16T18:47:32.339,Charging,0.15
1571251714025,2019-10-16T18:48:34.025,Charging,0.16
1571251755309,2019-10-16T18:49:15.309,Charging,0.15
1571251796479,2019-10-16T18:49:56.479,Charging,0.16
1571251858353,2019-10-16T18:50:58.353,Charging,0.17
1571251899621,2019-10-16T18:51:39.621,Charging,0.18
1571251961511,2019-10-16T18:52:41.511,Charging,0.19
1571252043928,2019-10-16T18:54:03.928,Charging,0.2
1571252208985,2019-10-16T18:56:48.985,Charging,0.21
1571252250255,2019-10-16T18:57:30.255,Charging,0.22
1571252312093,2019-10-16T18:58:32.093,Charging,0.23
