timestamp,UTC time,event,level
1572203103100,2019-10-27T19:05:03.100,Locked,0.07
1572203166853,2019-10-27T19:06:06.853,Unlocked,0.07
1572203278589,2019-10-27T19:07:58.589,Locked,0.07
1572203284613,2019-10-27T19:08:04.613,Unlocked,0.07
1572203310567,2019-10-27T19:08:30.567,Unplugged,0.06
1572203412975,2019-10-27T19:10:12.975,Unplugged,0.05
1572203433971,2019-10-27T19:10:33.971,Unplugged,0.04
1572204007584,2019-10-27T19:20:07.584,Unplugged,0.03
1572204008049,2019-10-27T19:20:08.049,Locked,0.03
1572204016435,2019-10-27T19:20:16.435,Unlocked,0.03
1572204090439,2019-10-27T19:21:30.439,Locked,0.03
1572204158684,2019-10-27T19:22:38.684,Unlocked,0.03
1572204179379,2019-10-27T19:22:59.379,Locked,0.03
1572204204657,2019-10-27T19:23:24.657,Unlocked,0.03
1572204353071,2019-10-27T19:25:53.071,Locked,0.03
1572204390931,2019-10-27T19:26:30.931,Unlocked,0.03
1572204418583,2019-10-27T19:26:58.583,Unplugged,0.02
1572204439313,2019-10-27T19:27:19.313,Unplugged,0.01
1572204460004,2019-10-27T19:27:40.004,Unplugged,0.0
1572204469425,2019-10-27T19:27:49.425,Locked,0.0
1572204925499,2019-10-27T19:35:25.499,Charging,0.0
1572204949556,2019-10-27T19:35:49.556,Unlocked,0.0
1572204966701,2019-10-27T19:36:06.701,Charging,0.01
1572204987282,2019-10-27T19:36:27.282,Charging,0.02
1572205007977,2019-10-27T19:36:47.977,Charging,0.03
1572205028527,2019-10-27T19:37:08.527,Charging,0.04
1572205049198,2019-10-27T19:37:29.198,Charging,0.05
1572205069764,2019-10-27T19:37:49.764,Charging,0.06
1572205090468,2019-10-27T19:38:10.468,Charging,0.07
1572205111115,2019-10-27T19:38:31.115,Charging,0.08
1572205131716,2019-10-27T19:38:51.716,Charging,0.09
1572205152367,2019-10-27T19:39:12.367,Charging,0.1
1572205172939,2019-10-27T19:39:32.939,Charging,0.11
1572205276896,2019-10-27T19:41:16.896,Charging,0.12
1572205401048,2019-10-27T19:43:21.048,Charging,0.13
1572205504376,2019-10-27T19:45:04.376,Charging,0.14
1572205607676,2019-10-27T19:46:47.676,Charging,0.15
1572205752244,2019-10-27T19:49:12.244,Charging,0.16
1572205855102,2019-10-27T19:50:55.102,Charging,0.17
1572205902059,2019-10-27T19:51:42.059,Unplugged,0.17
1572205927662,2019-10-27T19:52:07.662,Charging,0.17
1572205989689,2019-10-27T19:53:09.689,Charging,0.18
1572206051605,2019-10-27T19:54:11.605,Charging,0.19
1572206154697,2019-10-27T19:55:54.697,Charging,0.2
1572206278533,2019-10-27T19:57:58.533,Charging,0.21
1572206382341,2019-10-27T19:59:42.341,Charging,0.22
