1570665810031,2019-10-10T00:03:30.031,40.51323753471493,-79.80449398806387,257.974609375,65.0
1570665811529,2019-10-10T00:03:31.529,40.51323753471493,-79.80449398806387,257.974609375,65.0
1570665811532,2019-10-10T00:03:31.532,40.513231532498594,-79.8044823976817,257.9999084472656,65.0
1570665811532,2019-10-10T00:03:31.532,40.513229882951826,-79.80447921242983,258.0207214355469,65.0
1570665816453,2019-10-10T00:03:36.453,40.513251181177495,-79.80450291315199,258.0620422363281,65.0
1570665821994,2019-10-10T00:03:41.994,40.51322431307334,-79.80447459973377,256.3593406677246,50.0
1570665822995,2019-10-10T00:03:42.995,40.51322431307334,-79.80447459973377,256.3778953552246,50.0
1570665823995,2019-10-10T00:03:43.995,40.51318491812843,-79.80450678624194,256.42190170288086,50.0
1570665824995,2019-10-10T00:03:44.995,40.51318491812843,-79.80450678624194,256.4773826599121,50.0
1570665825996,2019-10-10T00:03:45.996,40.51318491812843,-79.80450678624194,256.5197410583496,50.0
1570665826996,2019-10-10T00:03:46.996,40.51318491812843,-79.80450678624194,256.5204734802246,50.0
1570665827996,2019-10-10T00:03:47.996,40.51318491812843,-79.80450678624194,256.5778465270996,50.0
1570665828996,2019-10-10T00:03:48.996,40.51318491812843,-79.80450678624194,256.6442527770996,50.0
1570665829997,2019-10-10T00:03:49.997,40.51315122287768,-79.8045555689184,256.6547508239746,50.0
1570665830997,2019-10-10T00:03:50.997,40.51315122287768,-79.8045555689184,256.6707420349121,50.0
1570665831997,2019-10-10T00:03:51.997,40.51315122287768,-79.8045555689184,256.71963119506836,50.0
1570665832997,2019-10-10T00:03:52.997,40.51315122287768,-79.8045555689184,256.7321434020996,50.0
1570665833997,2019-10-10T00:03:53.997,40.51315122287768,-79.8045555689184,256.63076400756836,50.0
1570665834997,2019-10-10T00:03:54.997,40.51315122287768,-79.8045555689184,256.6004295349121,50.0
1570665835997,2019-10-10T00:03:55.997,40.51315122287768,-79.8045555689184,256.5810203552246,50.0
1570665836998,2019-10-10T00:03:56.998,40.51315122287768,-79.8045555689184,256.5877342224121,50.0
1570665837998,2019-10-10T00:03:57.998,40.51315122287768,-79.8045555689184,256.5082664489746,50.0
1570665838998,2019-10-10T00:03:58.998,40.51315122287768,-79.8045555689184,256.5328025817871,50.0
1570665839998,2019-10-10T00:03:59.998,40.51315122287768,-79.8045555689184,256.52578353881836,50.0
1570665840998,2019-10-10T00:04:00.998,40.51315122287768,-79.8045555689184,256.4777488708496,50.0
1570665841998,2019-10-10T00:04:01.998,40.51315122287768,-79.8045555689184,256.51760482788086,50.0
1570665842998,2019-10-10T00:04:02.998,40.51315122287768,-79.8045555689184,256.5465965270996,50.0
1570665843998,2019-10-10T00:04:03.998,40.51315122287768,-79.8045555689184,256.56106185913086,50.0
1570665844998,2019-10-10T00:04:04.998,40.51310700833845,-79.80456965051573,256.56789779663086,50.0
1570665845998,2019-10-10T00:04:05.998,40.51310700833845,-79.80456965051573,256.52224349975586,50.0
1570665846998,2019-10-10T00:04:06.998,40.51310700833845,-79.80456965051573,256.4976463317871,50.0
1570665847999,2019-10-10T00:04:07.999,40.51310700833845,-79.80456965051573,256.5349998474121,50.0
1570665848999,2019-10-10T00:04:08.999,40.51310700833845,-79.80456965051573,256.5739402770996,50.0
1570665849999,2019-10-10T00:04:09.999,40.51310700833845,-79.80456965051573,256.60757064819336,30.0
1570665850999,2019-10-10T00:04:10.999,40.51310700833845,-79.80456965051573,256.60464096069336,30.0
1570665851999,2019-10-10T00:04:11.999,40.51310700833845,-79.80456965051573,256.6580467224121,30.0
1570665852999,2019-10-10T00:04:12.999,40.51310700833845,-79.80456965051573,256.72060775756836,30.0
1570665853999,2019-10-10T00:04:13.999,40.51310700833845,-79.80456965051573,256.61135482788086,30.0
1570665854999,2019-10-10T00:04:14.999,40.51310700833845,-79.80456965051573,256.6589012145996,30.0
1570665855999,2019-10-10T00:04:15.999,40.51310700833845,-79.80456965051573,256.60720443725586,50.0
1570665856999,2019-10-10T00:04:16.999,40.51310700833845,-79.80456965051573,256.6458396911621,50.0
1570665857999,2019-10-10T00:04:17.999,40.51306815821725,-79.80460192084294,256.5929832458496,50.0
1570665858999,2019-10-10T00:04:18.999,40.51306815821725,-79.80460192084294,256.5474510192871,50.0
1570665859999,2019-10-10T00:04:19.999,40.51306815821725,-79.80460192084294,256.53078842163086,50.0
1570665860999,2019-10-10T00:04:20.999,40.51306815821725,-79.80460192084294,256.5182762145996,50.0
1570665861999,2019-10-10T00:04:21.999,40.51306815821725,-79.80460192084294,256.5204734802246,50.0
1570665862999,2019-10-10T00:04:22.999,40.51306815821725,-79.80460192084294,256.46743392944336,50.0
1570665863999,2019-10-10T00:04:23.999,40.51306815821725,-79.80460192084294,256.4024314880371,50.0
1570665864999,2019-10-10T00:04:24.999,40.51306815821725,-79.80460192084294,256.3825340270996,50.0
1570665865999,2019-10-10T00:04:25.999,40.51306815821725,-79.80460192084294,256.36989974975586,50.0
1570665866999,2019-10-10T00:04:26.999,40.51306815821725,-79.80460192084294,256.3846092224121,50.0
1570665867999,2019-10-10T00:04:27.999,40.51306815821725,-79.80460192084294,256.3968162536621,50.0
1570665868999,2019-10-10T00:04:28.999,40.51306815821725,-79.80460192084294,256.34585189819336,50.0
1570665869999,2019-10-10T00:04:29.999,40.51306815821725,-79.80460192084294,256.3644676208496,50.0
1570665870999,2019-10-10T00:04:30.999,40.51306815821725,-79.80460192084294,256.3741111755371,50.0
